ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
"Americans should not have to pay the highest prices for prescription drugs simply because Congress is bought and paid for by Big Pharma. If you agree it is time for a government that works for the American people, not drug companies' profits, add your name to our petition today.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.005367,Arkansas,0.021467,Oregon,0.000894,Nebraska,0.007156,Nevada,0.002683,New Hampshire,0.037567,New Jersey,0.093918,New York,0.036673,North Carolina,0.003578,North Dakota,0.033095,Ohio,0.005367,Oklahoma,0.033095,Pennsylvania,0.010733,Missouri,0.004472,Rhode Island,0.002683,South Dakota,0.012522,Tennessee,0.08229,Texas,0.009839,Utah,0.001789,Vermont,0.04025,Virginia,0.017889,Washington,0.002683,West Virginia,0.00805,Wisconsin,0.003578,Montana,0.003578,Mississippi,0.183363,California,0.059034,Florida,0.015206,Colorado,0.034884,Illinois,0.0322,Michigan,0.006261,New Mexico,0.006261,South Carolina,0.00805,Alabama,0.015206,Arizona,0.019678,Connecticut,0.001789,Delaware,0.002683,"Washington, District of Columbia",0.020572,Georgia,0.019678,Minnesota,0.000894,Hawaii,0.002683,Idaho,0.010733,Indiana,0.00805,Iowa,0.004472,Kansas,0.009839,Kentucky,0.005367,Louisiana,0.000894,Maine,0.010733,Maryland,0.039356,Massachusetts,0.000894,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Americans should not have to pay the highest prices for prescription drugs simply because Congress is bought and paid for by Big Pharma. If you agree it is time for a government that works for the American people, not drug companies' profits, add your name to our petition today.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.006468,Alabama,0.03881,Pennsylvania,0.019405,Nevada,0.008409,New Hampshire,0.019405,New Jersey,0.008409,New Mexico,0.085382,New York,0.025226,North Carolina,0.002587,North Dakota,0.018111,Ohio,0.007762,Oklahoma,0.029754,Oregon,0.002587,Rhode Island,0.002587,Montana,0.007115,South Carolina,0.003881,South Dakota,0.016818,Tennessee,0.060155,Texas,0.01423,Utah,0.009056,Vermont,0.020699,Virginia,0.025873,Washington,0.007762,West Virginia,0.016818,Wisconsin,0.006468,Nebraska,0.01229,Missouri,0.002587,Alaska,0.003234,Idaho,0.029107,Arizona,0.007762,Arkansas,0.186934,California,0.017464,Colorado,0.007115,Connecticut,0.000647,Delaware,0.003881,"Washington, District of Columbia",0.055627,Florida,0.016818,Georgia,0.005821,Hawaii,0.041397,Illinois,0.001294,Mississippi,0.016818,Indiana,0.002587,Iowa,0.007115,Kansas,0.011643,Kentucky,0.005821,Louisiana,0.005821,Maine,0.010996,Maryland,0.033635,Massachusetts,0.036869,Michigan,0.01229,Minnesota,0.000647,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In 2017 the 25 highest-paid pharma CEOs made $440 million. Meanwhile, Americans are literally dying because they cannot afford their prescription drugs, which are often sold at a fraction of the price in other countries. 

If you agree that no one should profit off illness and suffering, then sign our petition telling Congress that the government should negotiate drug process and end Big Pharma’s greed.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.046553,Pennsylvania,0.009848,Oklahoma,0.002686,Montana,0.002686,Nebraska,0.011638,Nevada,0.004476,New Hampshire,0.025067,New Jersey,0.006267,New Mexico,0.091316,New York,0.022381,North Carolina,0.001791,North Dakota,0.019696,Ohio,0.030439,Oregon,0.001791,Mississippi,0.004476,Rhode Island,0.005372,South Carolina,0.000895,South Dakota,0.059982,Texas,0.014324,Utah,0.008953,Vermont,0.014324,Virginia,0.029543,Washington,0.008057,West Virginia,0.020591,Wisconsin,0.013429,Missouri,0.016115,Minnesota,0.016115,Tennessee,0.015219,Georgia,0.004476,Alabama,0.001791,Alaska,0.023277,Arizona,0.007162,Arkansas,0.179946,California,0.033124,Colorado,0.01701,Connecticut,0.002686,Delaware,0.007162,"Washington, District of Columbia",0.051925,Florida,0.001791,Hawaii,0.031334,Michigan,0.002686,Idaho,0.03402,Illinois,0.014324,Indiana,0.008953,Iowa,0.007162,Kansas,0.008953,Kentucky,0.008953,Louisiana,0.005372,Maine,0.007162,Maryland,0.03402,Massachusetts,0.002686,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In 2017 the 25 highest-paid pharma CEOs made $440 million. Meanwhile, Americans are literally dying because they cannot afford their prescription drugs, which are often sold at a fraction of the price in other countries. 

If you agree that no one should profit off illness and suffering, then sign our petition telling Congress that the government should negotiate drug process and end Big Pharma’s greed.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,0,999,0.004666,Alabama,0.004666,Tennessee,0.006221,New Mexico,0.119751,New York,0.018663,North Carolina,0.018663,Ohio,0.03888,Oregon,0.03577,Pennsylvania,0.004666,Rhode Island,0.001555,South Dakota,0.045101,Texas,0.020218,Nevada,0.007776,Utah,0.009331,Vermont,0.018663,Virginia,0.029549,Washington,0.00311,West Virginia,0.015552,Wisconsin,0.001555,Wyoming,0.001555,Idaho,0.001555,Mississippi,0.020218,New Jersey,0.006221,Nebraska,0.006221,Alaska,0.004666,Hawaii,0.018663,Arizona,0.001555,Arkansas,0.264386,California,0.03888,Colorado,0.007776,Connecticut,0.007776,"Washington, District of Columbia",0.040435,Florida,0.007776,Georgia,0.049767,Illinois,0.012442,Missouri,0.010886,Indiana,0.006221,Iowa,0.001555,Kansas,0.006221,Kentucky,0.00311,Louisiana,0.006221,Maryland,0.043546,Massachusetts,0.007776,Michigan,0.017107,Minnesota,0.00311,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drug prices are outrageously high because Big Pharma is one of the wealthiest and most powerful political forces in this country. If the pharmaceutical industry will not end its greed, which is literally killing Americans, then we will end it for them.

Add your name to tell Congress it’s time to negotiate drug prices with manufacturers and import safe and affordable drugs from abroad.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,0,999,0.2,California,0.1,Illinois,0.1,Indiana,0.2,Texas,0.1,Washington,0.1,Massachusetts,0.2,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A few weeks ago, I boarded the bus in Detroit with diabetics to buy affordable insulin in Canada. Americans are paying $300 for insulin. In Canada they can purchase it for $30. 

Help us end Big Pharma’s greed by adding your name to tell Congress to cut drug costs in half and allow the importation of safe and affordable drugs from other countries.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.0069,Alabama,0.014786,Oregon,0.013307,Nevada,0.001479,New Hampshire,0.028586,New Jersey,0.007886,New Mexico,0.069985,New York,0.0345,North Carolina,0.000493,North Dakota,0.023657,Ohio,0.008871,Oklahoma,0.032528,Pennsylvania,0.001479,Montana,0.0069,Rhode Island,0.011336,South Carolina,0.000493,South Dakota,0.011336,Tennessee,0.114342,Texas,0.005421,Utah,0.001479,Vermont,0.026614,Virginia,0.016757,Washington,0.00345,West Virginia,0.002464,Nebraska,0.009364,Missouri,0.001971,Alaska,0.003943,Idaho,0.023657,Arizona,0.008379,Arkansas,0.221784,California,0.0138,Colorado,0.015278,Connecticut,0.002464,Delaware,0.00345,"Washington, District of Columbia",0.05865,Florida,0.022671,Georgia,0.006407,Hawaii,0.022178,Illinois,0.006407,Mississippi,0.011336,Indiana,0.004929,Iowa,0.003943,Kansas,0.008871,Kentucky,0.012321,Louisiana,0.002464,Maine,0.020207,Maryland,0.032528,Massachusetts,0.019221,Michigan,0.011828,Minnesota,0.0069,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A few weeks ago, I boarded the bus in Detroit with diabetics to buy affordable insulin in Canada. Americans are paying $300 for insulin. In Canada they can purchase it for $30. 

Help us end Big Pharma’s greed by adding your name to tell Congress to cut drug costs in half and allow the importation of safe and affordable drugs from other countries.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.215985,California,0.010372,Oklahoma,0.010982,Minnesota,0.004881,Mississippi,0.014033,Missouri,0.002441,Nebraska,0.008542,Nevada,0.006101,New Hampshire,0.034167,New Jersey,0.004271,New Mexico,0.023185,North Carolina,0.00122,North Dakota,0.031727,Pennsylvania,0.022575,Massachusetts,0.005491,Rhode Island,0.006711,South Carolina,0.003661,South Dakota,0.011592,Tennessee,0.102502,Texas,0.008542,Utah,0.003051,Vermont,0.002441,West Virginia,0.007932,Wisconsin,0.00122,Wyoming,0.015253,Michigan,0.015253,Maryland,0.006101,Idaho,0.014643,Colorado,0.009762,Iowa,0.003661,Montana,0.087248,New York,0.028676,Ohio,0.012813,Oregon,0.027456,Virginia,0.020744,Washington,0.006711,Alabama,0.019524,Arizona,0.008542,Arkansas,0.013423,Connecticut,0.003051,Maine,0.003661,Delaware,0.003051,"Washington, District of Columbia",0.067724,Florida,0.025015,Georgia,0.00122,Hawaii,0.026236,Illinois,0.016473,Indiana,0.005491,Kansas,0.009152,Kentucky,0.004881,Louisiana,0.00061,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In 2017 the 25 highest-paid pharma CEOs made $440 million. Meanwhile, Americans are literally dying because they cannot afford their prescription drugs, which are often sold at a fraction of the price in other countries. 

If you agree that no one should profit off illness and suffering, then sign our petition telling Congress that the government should negotiate drug process and end Big Pharma’s greed.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.006993,Alabama,0.031737,Pennsylvania,0.008069,Nevada,0.003228,New Hampshire,0.034427,New Jersey,0.005379,New Mexico,0.093599,New York,0.024744,North Carolina,0.031737,Ohio,0.008607,Oklahoma,0.014524,Oregon,0.004841,Rhode Island,0.001076,Montana,0.011296,South Carolina,0.010221,Tennessee,0.090371,Texas,0.009683,Utah,0.003765,Vermont,0.026358,Virginia,0.024744,Washington,0.001076,West Virginia,0.011296,Wisconsin,0.000538,Wyoming,0.003228,Nebraska,0.0156,Missouri,0.001076,Alaska,0.001076,Idaho,0.019365,Arizona,0.004841,Arkansas,0.209252,California,0.013986,Colorado,0.017214,Connecticut,0.002152,Delaware,0.003765,"Washington, District of Columbia",0.064551,Florida,0.026358,Georgia,0.006993,Hawaii,0.024744,Illinois,0.00269,Mississippi,0.015062,Indiana,0.004841,Iowa,0.006455,Kansas,0.009683,Kentucky,0.008607,Louisiana,0.001614,Maine,0.014524,Maryland,0.032813,Massachusetts,0.017751,Michigan,0.012372,Minnesota,0.001076,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drug prices are outrageously high because Big Pharma is one of the wealthiest and most powerful political forces in this country. If the pharmaceutical industry will not end its greed, which is literally killing Americans, then we will end it for them.

Add your name to tell Congress it’s time to negotiate drug prices with manufacturers and import safe and affordable drugs from abroad.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,1000,4999,0.006731,Alabama,0.027674,Pennsylvania,0.017951,Nevada,0.005984,New Hampshire,0.018699,New Jersey,0.009723,New Mexico,0.071803,New York,0.026926,North Carolina,0.002992,North Dakota,0.02169,Ohio,0.006731,Oklahoma,0.02543,Oregon,0.000748,Rhode Island,0.000748,Montana,0.004488,South Carolina,0.002992,South Dakota,0.008975,Tennessee,0.066567,Texas,0.017203,Utah,0.006731,Vermont,0.011967,Virginia,0.028422,Washington,0.002992,West Virginia,0.018699,Wisconsin,0.006731,Nebraska,0.008227,Missouri,0.000748,Alaska,0.006731,Idaho,0.039641,Arizona,0.008975,Arkansas,0.216156,California,0.023186,Colorado,0.007479,Connecticut,0.002992,Delaware,0.004488,"Washington, District of Columbia",0.056844,Florida,0.011219,Georgia,0.004488,Hawaii,0.049364,Illinois,0.002244,Mississippi,0.016455,Indiana,0.007479,Iowa,0.00374,Kansas,0.008227,Kentucky,0.008975,Louisiana,0.005236,Maine,0.009723,Maryland,0.024682,Massachusetts,0.031414,Michigan,0.020942,Minnesota,0.000748,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are the only major country that allows drug companies to raise prices to whatever they want, whenever they want. If you agree it’s time to end Big Pharma’s greed and cut drug prices in half, add your name.",2019-08-16T03:27:32+0000,Bernie 2020.,0,99,0,999,0.022152,Colorado,0.009494,Oklahoma,0.009494,Nevada,0.006329,New Hampshire,0.022152,New Jersey,0.003165,New Mexico,0.082278,New York,0.025316,North Carolina,0.022152,Ohio,0.003165,Oregon,0.009494,Missouri,0.063291,Pennsylvania,0.015823,Rhode Island,0.006329,South Carolina,0.012658,Tennessee,0.06962,Texas,0.009494,Utah,0.044304,Virginia,0.015823,Washington,0.009494,Montana,0.009494,Mississippi,0.053797,Florida,0.018987,Illinois,0.012658,Alabama,0.015823,Arizona,0.012658,Arkansas,0.21519,California,0.028481,Connecticut,0.003165,Delaware,0.022152,Georgia,0.006329,Idaho,0.015823,Indiana,0.012658,Minnesota,0.006329,Iowa,0.003165,Kansas,0.009494,Kentucky,0.015823,Louisiana,0.006329,Maine,0.018987,Maryland,0.022152,Massachusetts,0.012658,Michigan,0.015823,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I am sick and tired of hearing from Americans who have lost loved ones because they could not afford the unbelievably high cost of prescription drugs.

If you are too, sign my petition demanding Congress cut drug costs in half and allow the importation of safe and affordable drugs from other countries.",2019-08-16T03:18:11+0000,Bernie 2020.,0,99,0,999,0.010417,Alabama,0.013889,South Carolina,0.121528,New York,0.027778,North Carolina,0.020833,Ohio,0.017361,Oklahoma,0.013889,Oregon,0.059028,Pennsylvania,0.003472,Rhode Island,0.006944,Tennessee,0.024306,New Jersey,0.045139,Texas,0.010417,Vermont,0.013889,Virginia,0.020833,Washington,0.017361,Wisconsin,0.003472,Wyoming,0.003472,Arkansas,0.006944,Iowa,0.010417,New Mexico,0.010417,Nevada,0.038194,Arizona,0.020833,Indiana,0.138889,California,0.03125,Colorado,0.010417,Connecticut,0.010417,"Washington, District of Columbia",0.055556,Florida,0.034722,Georgia,0.003472,Hawaii,0.048611,Illinois,0.013889,Kansas,0.003472,Nebraska,0.006944,Kentucky,0.017361,Maryland,0.034722,Massachusetts,0.020833,Michigan,0.017361,Minnesota,0.003472,Mississippi,0.020833,Missouri,0.003472,Montana,0.003472,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drug prices are outrageously high because Big Pharma is one of the wealthiest and most powerful political forces in this country. If the pharmaceutical industry will not end its greed, which is literally killing Americans, then we will end it for them.

Add your name to tell Congress it’s time to negotiate drug prices with manufacturers and import safe and affordable drugs from abroad.",2019-08-16T03:18:11+0000,Bernie 2020.,0,99,0,999,0.00905,Virginia,0.004525,Rhode Island,0.049774,New Jersey,0.004525,New Mexico,0.085973,New York,0.027149,North Carolina,0.004525,Oklahoma,0.022624,Oregon,0.036199,Pennsylvania,0.004525,South Carolina,0.027149,Minnesota,0.108597,Texas,0.013575,Utah,0.004525,Vermont,0.022624,Washington,0.00905,Wisconsin,0.004525,Alaska,0.004525,Kansas,0.00905,Nevada,0.013575,Missouri,0.027149,Michigan,0.004525,Alabama,0.076923,Florida,0.027149,Arizona,0.013575,Arkansas,0.180995,California,0.022624,Colorado,0.013575,Connecticut,0.004525,Delaware,0.00905,"Washington, District of Columbia",0.027149,Georgia,0.022624,Massachusetts,0.004525,Hawaii,0.00905,Idaho,0.027149,Illinois,0.00905,Indiana,0.00905,Iowa,0.013575,Kentucky,0.004525,Louisiana,0.0181,Maryland,0.00905,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Americans should not have to pay the highest prices for prescription drugs simply because Congress is bought and paid for by Big Pharma. If you agree it is time for a government that works for the American people, not drug companies' profits, add your name to our petition today.",2019-08-16T03:18:11+0000,Bernie 2020.,0,99,0,999,0.221622,California,0.027027,New Jersey,0.005405,Arkansas,0.005405,Alabama,0.016216,Wisconsin,0.048649,Washington,0.027027,Virginia,0.037838,Texas,0.005405,South Dakota,0.064865,Pennsylvania,0.043243,Oregon,0.005405,Oklahoma,0.027027,Ohio,0.021622,North Carolina,0.12973,New York,0.010811,Nevada,0.032432,Colorado,0.005405,Missouri,0.010811,Minnesota,0.016216,Michigan,0.07027,Massachusetts,0.010811,Maryland,0.005405,Maine,0.005405,Louisiana,0.010811,Kentucky,0.010811,Indiana,0.043243,Illinois,0.010811,Georgia,0.016216,Florida,0.032432,"Washington, District of Columbia",0.016216,Connecticut,0.005405,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In 2017 the 25 highest-paid pharma CEOs made $440 million. Meanwhile, Americans are literally dying because they cannot afford their prescription drugs, which are often sold at a fraction of the price in other countries. 

If you agree that no one should profit off illness and suffering, then sign our petition telling Congress that the government should negotiate drug process and end Big Pharma’s greed.",2019-08-16T03:18:11+0000,Bernie 2020.,0,99,0,999,0.014035,Arizona,0.003509,Vermont,0.010526,Oklahoma,0.017544,Oregon,0.038596,Pennsylvania,0.014035,Rhode Island,0.010526,South Carolina,0.003509,Tennessee,0.080702,Texas,0.024561,Virginia,0.010526,North Carolina,0.02807,Washington,0.010526,Wisconsin,0.007018,"Washington, District of Columbia",0.003509,Idaho,0.003509,Iowa,0.007018,Louisiana,0.003509,Nevada,0.038596,Ohio,0.101754,New York,0.010526,Arkansas,0.014035,Kentucky,0.210526,California,0.003509,Colorado,0.021053,Connecticut,0.077193,Florida,0.038596,Georgia,0.024561,Illinois,0.024561,Indiana,0.017544,Maryland,0.010526,New Mexico,0.017544,Massachusetts,0.02807,Michigan,0.003509,Minnesota,0.010526,Missouri,0.007018,Montana,0.003509,New Hampshire,0.042105,New Jersey,0.003509,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
