ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region
"Hey - take a look 👀 at our ""Keep America Great"" hats and tees.

""Keep America Great! Promises made, promises kept"" - President Donald Trump",2019-08-20T16:57:12+0000,45 Gear,0,99,0,999,0.011224,Alabama,0.056122,Pennsylvania,0.009184,Nevada,0.008163,New Hampshire,0.016327,New Jersey,0.005102,New Mexico,0.05,New York,0.020408,North Carolina,0.007143,North Dakota,0.044898,Ohio,0.011224,Oklahoma,0.016327,Oregon,0.002041,Rhode Island,0.007143,Montana,0.012245,South Carolina,0.004082,South Dakota,0.02449,Tennessee,0.072449,Texas,0.012245,Utah,0.003061,Vermont,0.014286,Virginia,0.042857,Washington,0.003061,West Virginia,0.02551,Wisconsin,0.007143,Nebraska,0.02449,Missouri,0.004082,Alaska,0.011224,Idaho,0.031633,Arizona,0.008163,Arkansas,0.082653,California,0.022449,Colorado,0.008163,Connecticut,0.002041,Delaware,0.00102,"Washington, District of Columbia",0.041837,Florida,0.021429,Georgia,0.002041,Hawaii,0.036735,Illinois,0.006122,Mississippi,0.02551,Indiana,0.018367,Iowa,0.010204,Kansas,0.015306,Kentucky,0.021429,Louisiana,0.005102,Maine,0.015306,Maryland,0.010204,Massachusetts,0.058163,Michigan,0.02551,Minnesota,0.004082,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“On this date 400 years ago “20 and odd negars,” arrived at Port Comfort in the English colony of Virginia, the first documented enslaved Africans in the North American English colonies. Today, in proud and stubborn spite of 10,000 obituaries, African America lives, irrefutable proof of the heights mankind can scale out of the depths of horror, a testament to the African personality’s almighty conjuring power, which forged out of the stolen strands of dozens of  nationalities, a new nation, a singular people, a novel path through the perils of human history, blazing itself toward the triumphant and final victory of human freedom.”
http://negrosubversive.com/2019/08/20/8-20-1619-the-founding-date-of-black-america-is-a-historical-fiction-why-that-doesnt-matter/",2019-08-20T16:51:56+0000,Victor Bradley,0,99,1000,4999,0.003322,Maine,0.00443,Oklahoma,0.027685,Missouri,0.001107,Montana,0.009967,Nebraska,0.008859,Nevada,0.036545,New Jersey,0.00443,New Mexico,0.056478,New York,0.037652,North Carolina,0.043189,Ohio,0.011074,Oregon,0.012182,Minnesota,0.032115,Pennsylvania,0.007752,Rhode Island,0.025471,South Carolina,0.001107,South Dakota,0.023256,Tennessee,0.045404,Texas,0.003322,Utah,0.052049,Virginia,0.009967,Washington,0.017719,Wisconsin,0.013289,Mississippi,0.039867,Michigan,0.002215,New Hampshire,0.001107,Delaware,0.001107,North Dakota,0.003322,West Virginia,0.021041,Alabama,0.001107,Alaska,0.018826,Arizona,0.006645,Arkansas,0.062016,California,0.012182,Colorado,0.008859,Connecticut,0.022148,"Washington, District of Columbia",0.014396,Massachusetts,0.07309,Florida,0.054264,Georgia,0.001107,Hawaii,0.062016,Illinois,0.017719,Indiana,0.006645,Iowa,0.00443,Kansas,0.011074,Kentucky,0.032115,Louisiana,0.033223,Maryland,0.001107,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WHY IS THE AMERICAN JUSTICE SYSTEM UNFAIR TO AFRICAN AMERICANS AND THE COST OF BEING A BLACK LAWYER FIGHTING FOR JUSTICE. INTERVIEW WITH ATTORNEY ZULU ALI

https://www.youtube.com/watch?v=M5C4lqkO4_Q&t=3080s",2019-08-20T16:28:49+0000,Zulu Ali,0,99,1000,4999,0.015984,Alabama,0.002997,Mississippi,0.002997,Virginia,0.085914,Texas,0.096903,Tennessee,0.001998,South Carolina,0.041958,Pennsylvania,0.082917,Ohio,0.047952,New York,0.070929,New Jersey,0.048951,Missouri,0.042957,Michigan,0.190809,California,0.018981,Maryland,0.010989,Louisiana,0.012987,Kentucky,0.001998,Kansas,0.002997,Indiana,0.066933,Illinois,0.066933,Georgia,0.064935,Florida,0.00999,"Washington, District of Columbia",0.00999,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⭐️ ⭐️ ⭐️ ⭐️ ⭐️ LIKE CLOUDS FOR YOUR FACE ⠀ “These are wonderful! They make me look forward to washing my face. I was worried that the white side wouldn’t wash as clean but it does! I’ll never go back to cotton pads.” - Customer Review
⠀
If you’re on the fence about switching from disposable makeup wipes and cotton rounds, just read what our customers have to say! 😍 Soon you’ll be kissing wasteful makeup removal wipes goodbye for good. These plush pads remove makeup with just WATER! 💦 Use the black side for makeup removal and the white side for toner, wash and reuse. ♻️",2019-08-20T15:19:23+0000,Green Estate Goods,0,99,0,999,0.012048,Alabama,0.006024,Rhode Island,0.003012,Nevada,0.021084,New Jersey,0.042169,New York,0.069277,North Carolina,0.033133,Ohio,0.009036,Oregon,0.093373,Pennsylvania,0.012048,South Carolina,0.009036,Missouri,0.003012,South Dakota,0.018072,Tennessee,0.096386,Texas,0.009036,Utah,0.063253,Virginia,0.006024,Washington,0.003012,West Virginia,0.003012,Nebraska,0.01506,Mississippi,0.006024,Arizona,0.048193,Georgia,0.009036,Arkansas,0.093373,California,0.006024,Colorado,0.018072,Connecticut,0.01506,Delaware,0.003012,"Washington, District of Columbia",0.081325,Florida,0.003012,Hawaii,0.006024,Minnesota,0.033133,Illinois,0.006024,Indiana,0.006024,Iowa,0.012048,Kentucky,0.045181,Louisiana,0.039157,Maryland,0.006024,Massachusetts,0.033133,Michigan,0.003012,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"⭐️ ⭐️ ⭐️ ⭐️ ⭐️ LIKE CLOUDS FOR YOUR FACE ⠀ “These are wonderful! They make me look forward to washing my face. I was worried that the white side wouldn’t wash as clean but it does! I’ll never go back to cotton pads.” - Customer Review
⠀
If you’re on the fence about switching from disposable makeup wipes and cotton rounds, just read what our customers have to say! 😍 Soon you’ll be kissing wasteful makeup removal wipes goodbye for good. These plush pads remove makeup with just WATER! 💦 Use the black side for makeup removal and the white side for toner, wash and reuse. ♻️",2019-08-20T15:19:23+0000,Green Estate Goods,0,99,0,999,0.045455,Alabama,0.045455,New Hampshire,0.045455,Tennessee,0.045455,Pennsylvania,0.090909,Ohio,0.045455,North Dakota,0.090909,North Carolina,0.045455,New York,0.045455,Michigan,0.090909,California,0.045455,Massachusetts,0.045455,Kentucky,0.045455,Indiana,0.136364,Georgia,0.045455,Florida,0.045455,Delaware,0.045455,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Officials at Danville Correctional Center had removed some 200 books from a prison library and banned for use in the education program “several classic books of African American history""",2019-08-20T13:08:50+0000,Portside,0,99,1000,4999,0.003596,Oregon,0.004944,Juana Díaz,0.005393,Río Grande,0.000899,Quebradillas,0.002697,Peñuelas,0.003146,Patillas,0.003146,Orocovis,0.000899,Naranjito,0.003146,Morovis,0.003146,Loíza,0.000899,Maunabo,0.009438,Mayagüez,0.002697,Lares,0.002697,Lajas,0.005393,Juncos,0.004494,Salinas,0.000899,Jayuya,0.003146,Hatillo,0.003146,Gurabo,0.001798,Guayanilla,0.003596,Guánica,0.002247,Florida,0.003596,Corozal,0.004944,Cidra,0.003146,Coamo,0.001348,Ciales,0.004494,Canóvanas,0.001348,Camuy,0.003146,San Germán,0.003596,San Lorenzo,0.002697,Barranquitas,0.000899,Ceiba,0.003146,Sabana Grande,0.015281,Ponce,0.001798,Luquillo,0.005843,Las Piedras,0.003596,Isabela,0.010787,Humacao,0.003596,Guayama,0.004944,Guaynabo,0.003596,Fajardo,0.005393,Dorado,0.003596,Cayey,0.016629,Carolina,0.004944,Cataño,0.001348,San Sebastián,0.012584,Caguas,0.006742,Arecibo,0.004944,Aibonito,0.004944,Aguadilla,0.002697,Rincón,0.001798,Vieques,0.001348,Yabucoa,0.004045,Villalba,0.002697,Utuado,0.001348,Vega Alta,0.004944,Vega Baja,0.007191,Toa Baja,0.003596,Trujillo Alto,0.004944,Cabo Rojo,0.001798,Barceloneta,0.000449,Wyoming,0.006292,Connecticut,0.000449,Maine,0.021124,Louisiana,0.009438,Kentucky,0.002247,Kansas,0.004494,Iowa,0.012584,Indiana,0.017978,Illinois,0.004045,Hawaii,0.026966,Georgia,0.038652,Florida,0.001798,"Washington, District of Columbia",0.006292,Delaware,0.004045,Colorado,0.009888,Massachusetts,0.053034,California,0.009438,Arkansas,0.004045,Arizona,0.000899,Alaska,0.008539,Alabama,0.000449,New Hampshire,0.000449,Montana,0.001798,Yauco,0.000449,Hormigueros,0.000899,Moca,0.000449,Manatí,0.001348,Comerío,0.021124,Maryland,0.017528,Michigan,0.041798,Bayamón,0.013933,Tennessee,0.002697,Añasco,0.001348,Arroyo,0.001798,Aguas Buenas,0.000899,Aguada,0.000899,Adjuntas,0.004944,Wisconsin,0.001348,West Virginia,0.003596,Washington,0.020225,Virginia,0.001348,Vermont,0.000899,Utah,0.072809,Texas,0.001348,South Dakota,0.003596,Minnesota,0.009888,South Carolina,0.001798,Rhode Island,0.041798,Pennsylvania,0.003146,Oklahoma,0.027416,Ohio,0.036404,North Carolina,0.033258,New York,0.001798,New Mexico,0.021573,New Jersey,0.002247,Nevada,0.003596,Nebraska,0.009888,Missouri,0.011685,Mississippi,0.084045,San Juan
"See the Years of History in the Month of August.

“You have a conversation piece of the past. Keep history alive.” 
Just Wear It, You Empower Others. 

www.sagainnumbers.com

Did you know?

1619

August 20. Twenty Africans arrived in Jamestown, Virginia, aboard a Dutch ship. They were the first blacks to be forcibly settled as involuntary laborers in the North American British Colonies.

1797

August 30. A slave revolt near Richmond, Virginia, led by Gabriel Prosser and Jack Bowley, was first postponed and then betrayed. More than 40 blacks were eventually executed.

1818

August 18. General Andrew Jackson defeated a force of Native Americans and African-Americans to end the First Seminole War.

1831

August 21-22. The Nat Turner revolt ran its course in Southampton County, Virginia.

1861

August 23. James Stone of Ohio enlisted to become the first black to fight for the Union during the Civil War. He was very light skinned and was married to a white woman. His racial identity was revealed after his death in 1862.

1920

August 1-2. The national convention of Marcus Garvey's Universal Negro Improvement Society met in New York City. Garvey would be charged with mail fraud in 1923. He was convicted in 1925 and deported in 1927 after serving time in prison.

1936

August 9. Jesse Owens won four gold medals at the Summer Olympics in Berlin.

1957

August 29. Congress passed the Voting Rights Bill of 1957, the first major civil rights legislation in more than 75 years.

1963

August 28. The March on Washington was the largest civil rights demonstration ever. Martin Luther King, Jr., delivered his ""I Have a Dream"" speech.

1965

August 11-21. The Watts riots left 34 dead, more than 3,500 arrested, and property damage of about 225 million dollars.

1970

August 7. There was a shootout during an attempted escape in a San Rafael, California, courthouse. Implicated in the incident, Angela Davis went into hiding to avoid arrest. Davis would be acquitted of all charges on June 4, 1972.

1983

August 30. Guion (Guy) S. Bluford, Jr. was the first black American astronaut to make a space flight on board the space shuttle Challenger

1992

August 3. Jackie Joyner-Kersee was the first woman to repeat as Olympic heptathlon champion.",2019-08-20T13:03:07+0000,William Taylor,0,99,0,999,0.596107,Florida,0.403893,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"📣 📣 📣We're super excited to announce that registration has went live for Black Connections LLC 1st Black Business Expo. Spaces are limited so it will be a first come first serve on booths. This will be a day for networking & for our community to ♻ the black💲 in our community. There is a booth fee DISCOUNT running until August 25th, 2019. ✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾⠀
•⠀
•⠀
•⠀
https://blackconnectionsllc.com/event/⠀
•⠀
•⠀
•⠀
Everyone Mark your calendar for November 29, 2019 11AM to 5PM⠀
Crossroads Art Center Richmond, Va.",2019-08-20T05:11:18+0000,"Black Connections, LLC",0,99,0,999,0.361702,California,0.021277,"Washington, District of Columbia",0.085106,Georgia,0.085106,Louisiana,0.06383,Maryland,0.148936,North Carolina,0.106383,Pennsylvania,0.06383,Texas,0.06383,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After losing the last 4 debates—and even getting up and walking out of the African American Alliance forum after losing so badly—Luke Bronin has canceled the only televised Democratic Primary Debate on Fox 61. 

Today, Bronin shows his contempt for the 10,000 Hartford Democrats that signed our petitions to primary against him on September 10. 

The people of our neighborhoods want an open, televised debate on how to strengthen Hartford’s schools, clean up our neighborhoods, and create good paying jobs for our residents. Bronin clearly doesn’t want to debate candidates with deep Hartford roots again because we will continue to show just how out of touch he is with the people of our neighborhoods.

WE KNOW he only shows up in our neighborhoods during campaign season, and it is unacceptable that Bronin won’t answer questions about his failed record of closing schools and libraries (and even a park!). 

Why did he raise taxes on Hartford homeowners two years in a row but give away tens of millions to his campaign donors?

#WheresLuke? #afraid_to_debate_on_tv",2019-08-20T03:22:43+0000,"Perez for Hartford, Ed Jason Treasurer. Approved by Eddie Perez.",100,499,5000,9999,0.00403,Alabama,0.00155,West Virginia,0.006355,Pennsylvania,0.00155,Rhode Island,0.002635,South Carolina,0.00403,Tennessee,0.017514,Texas,0.001395,Utah,0.000465,Vermont,0.003875,Virginia,0.002945,Washington,0.00248,Wisconsin,0.001395,Oklahoma,0.000465,Alaska,0.000155,Delaware,0.00062,Hawaii,0.002325,Indiana,0.001395,Kansas,0.000775,Maine,0.00124,Minnesota,0.001395,Mississippi,0.000155,North Dakota,0.00403,Ohio,0.000465,Oregon,0.00775,North Carolina,0.002325,Arizona,0.001085,Iowa,0.001085,Arkansas,0.014569,California,0.001395,Colorado,0.807812,Connecticut,0.00155,"Washington, District of Columbia",0.025728,Florida,0.008215,Georgia,0.000775,Idaho,0.00527,Illinois,0.0031,Kentucky,0.021389,New York,0.002015,Louisiana,0.0031,Maryland,0.013639,Massachusetts,0.004495,Michigan,0.00155,Missouri,0.00031,Nebraska,0.00124,Nevada,0.00062,New Hampshire,0.006045,New Jersey,0.00124,New Mexico,0.000465,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WHY THE BATTLE BETWEEN LAW ENFORCEMENT, BORDER PATROL AND DRUG TRAFFICKERS IS NOW MORE OF AN ARMS RACE THAN EVER BEFORE IN OUR HISTORY.  IT'S THE ARRIVAL OF SYNTHETIC DRUGS THAT HAS CHANGED DRUG TRAFFICKING FOREVER.

The New World of Synthetic Drugs Has Changed Drug Trafficking Forever.  

Synthetic man-made highs could dissolve the border issues and transform the global drug trade.  These man-made highs include well-known banned substances such as methamphetamine, MDMA, LSD, and ketamine; a vast array of new psychoactive substances (NPS) including cathinones and synthetic cannabinoids; black market medicines such as fentanyl and tranquilizers, and dangerous or impure analogues and substitutes of the above.

WHY?  THEY CAN BE MADE ANYWHERE CHEAPER FOR MORE PROFIT

Manufactured anywhere, from DIY bathroom labs to huge chemical factories, synthetic drugs are cheaper and easier to make than cocaine and heroin because there is no reliance on the cultivation of plants. Factories can pivot from making one drug to another—including the legal precursor chemicals used in banned substances—in days, quickly adapting to market demand. Because of the way they are produced and trafficked, they can be made, shipped and consumed in a relative instant and are more affordable for both suppliers and customers.

Thomas Pietschmann, a drug trend analyst at the U.N.’s Office of Drugs and Crime, said “the most marked increase in the drugs seized over the past two decades has clearly been in synthetic drugs.” He added that while the global popularity of cannabis means that plant-based drugs are still way more prevalent than synthetics, seizures of lab-formed substances have skyrocketed compared with drugs derived from plants.

Peter Andreas, a professor of international studies at Brown University and the author of Border Games: Policing the U.S.-Mexico Divide, put it more simply: “The future is synthetic.” Andreas said this will have all sorts of repercussions for border controls. 

https://www.vice.com/en_us/article/gyzx57/synthetic-drugs-could-change-the-global-drug-trade-forever-v26n3",2019-08-20T00:55:22+0000,Verde Village News,0,99,0,999,1,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Activists criticized and ridiculed the media blackout on the mobilizations and fought back by posting and sharing their own images and videos 

https://esendom.com/notis/2018/8/16/dominican-republic-a-government-media-blackout-gets-a-black-eye-from-marcha-verde-dominican-day-parade-coverage",2019-08-19T23:26:07+0000,ESENDOM,0,99,0,999,0.096045,Massachusetts,0.028249,New Jersey,0.875706,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I am honored to have the endorsements of the Black Political Caucus, Equality NC, CRAN, and the NC International Minority Coalition. Now we have to spread the word and I need your support! 

I humbly ask that you consider making a donation towards our campaign for a better Charlotte. Your donations will allow us to have the materials necessary to be competitive such as flyers, yard signs, and more. I can't do it alone but #TogetherWeCan

Donate Today-- https://secure.ngpvan.com/wIX_GMEWgESR43LmsShgHA2",2019-08-19T21:57:26+0000,Jorge Millares for CLT,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"California just made history!

Governor Gavin Newsom signed #AB392 to update California's use of force standard and save lives.

Our state will go from having one of the most lax use of force laws in the country, to one of the strongest. #LetUsLive",2019-08-19T21:24:33+0000,the American Civil Liberties Union of Southern California,0,99,5000,9999,0.016943,Alabama,0.040735,Pennsylvania,0.009373,Nevada,0.003785,New Hampshire,0.016763,New Jersey,0.012257,New Mexico,0.049027,New York,0.033886,North Carolina,0.001983,North Dakota,0.038753,Ohio,0.011896,Oklahoma,0.020908,Oregon,0.002523,Rhode Island,0.003605,Montana,0.012257,South Carolina,0.003425,South Dakota,0.019286,Tennessee,0.082192,Texas,0.00739,Utah,0.002163,Vermont,0.026136,Virginia,0.031543,Washington,0.008472,West Virginia,0.022531,Wisconsin,0.00739,Nebraska,0.024694,Missouri,0.004506,Alaska,0.00739,Idaho,0.028839,Arizona,0.011896,Arkansas,0.09535,California,0.019827,Colorado,0.009373,Connecticut,0.003425,Delaware,0.002884,"Washington, District of Columbia",0.05894,Florida,0.025415,Georgia,0.004506,Hawaii,0.035508,Illinois,0.009193,Mississippi,0.023071,Indiana,0.010995,Iowa,0.013699,Kansas,0.019466,Kentucky,0.011175,Louisiana,0.004326,Maine,0.01478,Maryland,0.020007,Massachusetts,0.039293,Michigan,0.013879,Minnesota,0.002343,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
