ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"Racist graffiti has been found at two locations on the edge of our historic downtown. Why are the City of Geneva, the Community Compact, and the Geneva Police failing to take a strong public stand against hate and bigotry?",2019-07-21T18:19:10+0000,Geneva Believer,0,99,1000,4999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-21T12:55:22+0000,Armed American Supply,0,99,1000,4999,0.004093,New Mexico,0.065084,Pennsylvania,0.009415,Nebraska,0.008187,Nevada,0.009005,New Hampshire,0.018011,New Jersey,0.060581,New York,0.032337,North Carolina,0.00614,North Dakota,0.059353,Ohio,0.014736,Oklahoma,0.014736,Oregon,0.005321,Rhode Island,0.01842,Missouri,0.02456,South Carolina,0.006959,South Dakota,0.030291,Tennessee,0.040115,Texas,0.004912,Utah,0.003684,Vermont,0.031109,Virginia,0.018829,Washington,0.011461,West Virginia,0.028244,Wisconsin,0.00614,Montana,0.009005,Mississippi,0.021695,Alabama,0.001637,Hawaii,0.004093,Alaska,0.015555,Arizona,0.011461,Arkansas,0.045845,California,0.013099,Colorado,0.013508,Connecticut,0.004912,Delaware,0.001228,"Washington, District of Columbia",0.037659,Florida,0.021285,Georgia,0.01228,Idaho,0.017192,Minnesota,0.046255,Illinois,0.027016,Indiana,0.020057,Iowa,0.011871,Kansas,0.02456,Kentucky,0.009415,Louisiana,0.008596,Maine,0.018829,Maryland,0.021695,Massachusetts,0.045845,Michigan,0.003684,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-21T12:55:22+0000,Armed American Supply,0,99,1000,4999,0.0013,Hawaii,0.062073,Pennsylvania,0.0078,New Hampshire,0.015275,New Jersey,0.008125,New Mexico,0.055249,New York,0.029249,North Carolina,0.0052,North Dakota,0.070198,Ohio,0.015275,Oklahoma,0.01625,Oregon,0.003575,Rhode Island,0.012025,Nebraska,0.015925,South Carolina,0.00715,South Dakota,0.030874,Tennessee,0.037049,Texas,0.00585,Utah,0.005525,Vermont,0.029899,Virginia,0.028274,Washington,0.0195,West Virginia,0.030874,Wisconsin,0.006175,Nevada,0.007475,Montana,0.0052,Idaho,0.034449,Illinois,0.01625,Alabama,0.005525,Alaska,0.013975,Arizona,0.012675,Arkansas,0.045174,California,0.012025,Colorado,0.01105,Connecticut,0.0039,Delaware,0.035424,Florida,0.017225,Georgia,0.033149,Indiana,0.029574,Missouri,0.022749,Iowa,0.012025,Kansas,0.026324,Kentucky,0.013,Louisiana,0.006825,Maine,0.0156,Maryland,0.021124,Massachusetts,0.046799,Michigan,0.022099,Minnesota,0.0104,Mississippi,0.0013,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-21T12:55:22+0000,Armed American Supply,0,99,5000,9999,0.000133,"Washington, District of Columbia",0.017616,Oregon,0.00734,Montana,0.009476,Nebraska,0.009742,Nevada,0.007741,New Hampshire,0.019752,New Jersey,0.006406,New Mexico,0.058855,New York,0.030028,North Carolina,0.06833,Ohio,0.012812,Oklahoma,0.061791,Pennsylvania,0.024022,Minnesota,0.004271,Rhode Island,0.01468,South Carolina,0.023489,Tennessee,0.036968,Texas,0.006406,Utah,0.00307,Vermont,0.024022,Virginia,0.026024,Washington,0.013746,West Virginia,0.031496,Wisconsin,0.022955,Missouri,0.049246,Michigan,0.007874,Mississippi,0.040838,Florida,0.005071,North Dakota,0.006273,South Dakota,0.013746,Alabama,0.006539,Alaska,0.019885,Arizona,0.011344,Arkansas,0.057253,California,0.014547,Colorado,0.011878,Connecticut,0.004804,Delaware,0.020019,Georgia,0.020419,Massachusetts,0.001868,Hawaii,0.009209,Idaho,0.038436,Illinois,0.033631,Indiana,0.01775,Iowa,0.01041,Kansas,0.017616,Kentucky,0.010944,Louisiana,0.009075,Maine,0.015615,Maryland,0.004538,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-21T12:55:22+0000,Armed American Supply,0,99,5000,9999,0.018962,Alabama,0.065914,Pennsylvania,0.007374,New Hampshire,0.023326,New Jersey,0.005418,New Mexico,0.058089,New York,0.033258,North Carolina,0.00602,North Dakota,0.065613,Ohio,0.010534,Oklahoma,0.017908,Oregon,0.003762,Rhode Island,0.010233,Nebraska,0.016253,South Carolina,0.005568,South Dakota,0.02453,Tennessee,0.038375,Texas,0.007374,Utah,0.003612,Vermont,0.024379,Virginia,0.02152,Washington,0.014447,West Virginia,0.028743,Wisconsin,0.007223,Nevada,0.006922,Montana,0.004665,Alaska,0.035816,Illinois,0.014296,Arizona,0.011738,Arkansas,0.05854,California,0.013243,Colorado,0.011287,Connecticut,0.004214,Delaware,0.038826,Florida,0.02468,Georgia,0.002257,Hawaii,0.008427,Idaho,0.032957,Indiana,0.020767,Missouri,0.02152,Iowa,0.010835,Kansas,0.022874,Kentucky,0.008728,Louisiana,0.00602,Maine,0.015651,Maryland,0.022573,Massachusetts,0.044545,Michigan,0.027991,Minnesota,0.00617,Mississippi,0.00602,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-21T12:55:22+0000,Armed American Supply,0,99,1000,4999,0.005508,Alaska,0.015606,Oklahoma,0.00459,Montana,0.007956,Nebraska,0.007956,Nevada,0.004284,New Hampshire,0.017136,New Jersey,0.003672,New Mexico,0.044982,New York,0.03672,North Carolina,0.006732,North Dakota,0.069461,Ohio,0.015606,Oregon,0.00918,Mississippi,0.063953,Pennsylvania,0.016524,South Carolina,0.009792,South Dakota,0.02907,Tennessee,0.033354,Texas,0.008262,Utah,0.032436,Virginia,0.018054,Washington,0.017442,West Virginia,0.036414,Wisconsin,0.029376,Missouri,0.02142,Minnesota,0.000612,"Washington, District of Columbia",0.02448,Georgia,0.002754,Rhode Island,0.002754,Vermont,0.02142,Alabama,0.012852,Arizona,0.011934,Arkansas,0.039474,California,0.013158,Colorado,0.00612,Connecticut,0.004284,Delaware,0.03366,Florida,0.00153,Hawaii,0.055386,Michigan,0.008874,Idaho,0.03978,Illinois,0.039474,Indiana,0.018666,Iowa,0.011322,Kansas,0.025704,Kentucky,0.014688,Louisiana,0.009486,Maine,0.014688,Maryland,0.018054,Massachusetts,0.003366,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-21T12:55:22+0000,Armed American Supply,0,99,5000,9999,0.010913,Arkansas,0.019779,Oregon,0.008184,Nebraska,0.008594,Nevada,0.007502,New Hampshire,0.017869,New Jersey,0.006138,New Mexico,0.057018,New York,0.032328,North Carolina,0.00341,North Dakota,0.068067,Ohio,0.012959,Oklahoma,0.066567,Pennsylvania,0.008048,Mississippi,0.004501,Rhode Island,0.017324,South Carolina,0.023189,Tennessee,0.036011,Texas,0.008457,Utah,0.003956,Vermont,0.023598,Virginia,0.030828,Washington,0.012549,West Virginia,0.025235,Wisconsin,0.023462,Missouri,0.02619,Minnesota,0.000546,"Washington, District of Columbia",0.021825,Georgia,0.006411,Montana,0.004501,South Dakota,0.017733,Alabama,0.006138,Alaska,0.018824,Arizona,0.054972,California,0.012822,Colorado,0.012822,Connecticut,0.00341,Delaware,0.039012,Florida,0.002592,Hawaii,0.048561,Michigan,0.00873,Idaho,0.038058,Illinois,0.033283,Indiana,0.016914,Iowa,0.012549,Kansas,0.02087,Kentucky,0.009276,Louisiana,0.00873,Maine,0.013504,Maryland,0.021552,Massachusetts,0.003683,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Racist graffiti has been found at two locations on the edge of our historic downtown. Why are the City of Geneva, the Community Compact, and the Geneva Police failing to take a strong public stand against hate and bigotry?",2019-07-21T05:52:47+0000,Geneva Believer,0,99,1000,4999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The liberal media is accusing Chris Pratt of wearing a “white supremacist” inspired wardrobe. Now the Gadsden flag (Don't Tread On Me) is racist?

Hey Snowflakes, it represents protecting your rights! Isn't that what you claim to be about too? The difference is the rattlesnake is harmless unless provoked, unlike the left.

These people need a history class taught with facts, not some academic with an agenda!.

Time to make a statement. Visit our store for tons of DTOM gear!

https://armedamerican.supply/collections/pro-gun",2019-07-19T17:53:35+0000,Armed American Supply,0,99,5000,9999,0.000145,"Washington, District of Columbia",0.013299,Oregon,0.004626,Montana,0.013443,Nebraska,0.007228,Nevada,0.005782,New Hampshire,0.016768,New Jersey,0.050304,New York,0.031946,North Carolina,0.006794,North Dakota,0.062879,Ohio,0.015901,Oklahoma,0.059844,Pennsylvania,0.012287,Mississippi,0.003758,Rhode Island,0.016623,South Carolina,0.005637,South Dakota,0.026742,Tennessee,0.039029,Texas,0.002891,Vermont,0.026742,Virginia,0.025007,Washington,0.017491,West Virginia,0.033969,Wisconsin,0.026886,Missouri,0.023273,Minnesota,0.003758,New Mexico,0.027175,Georgia,0.00636,Utah,0.022116,Alabama,0.005059,Alaska,0.015178,Arizona,0.012142,Arkansas,0.046256,California,0.012142,Colorado,0.00954,Connecticut,0.00318,Delaware,0.033825,Florida,0.001156,Hawaii,0.05146,Michigan,0.007083,Idaho,0.039896,Illinois,0.037728,Indiana,0.020237,Iowa,0.014889,Kansas,0.025007,Kentucky,0.01301,Louisiana,0.008962,Maine,0.01272,Maryland,0.017202,Massachusetts,0.004626,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“Why don’t they go back and help fix the totally broken and crime infested places from which they came?”

Shop: www.helloresistance.com 

Here’s why, Mr. President: because these fierce women of color belong in government. Because they won their elections, including the popular vote, unlike you. And so should more women who look like them. That’s why we donate 25% of the proceeds from this design to She Should Run, an organization that supports ever more diverse and amazing women in their quests to run for political office. May they be victorious and smash the white supremacist patriarchy you represent.",2019-07-16T05:34:21+0000,Hello Resistance,100,499,10000,49999,0.008557,Alabama,0.044746,Pennsylvania,0.007309,Nevada,0.006329,New Hampshire,0.026027,New Jersey,0.00615,New Mexico,0.046083,New York,0.030395,North Carolina,0.002228,North Dakota,0.041002,Ohio,0.010429,Oklahoma,0.018451,Oregon,0.003298,Rhode Island,0.004278,Montana,0.010429,South Carolina,0.003387,South Dakota,0.018451,Tennessee,0.057313,Texas,0.007042,Utah,0.002941,Vermont,0.034317,Virginia,0.042428,Washington,0.006863,West Virginia,0.02264,Wisconsin,0.009003,Nebraska,0.023353,Missouri,0.006596,Alaska,0.006863,Idaho,0.022997,Arizona,0.006329,Arkansas,0.090293,California,0.02674,Colorado,0.012479,Connecticut,0.003565,Delaware,0.004457,"Washington, District of Columbia",0.04733,Florida,0.022551,Georgia,0.002941,Hawaii,0.043943,Illinois,0.00312,Mississippi,0.023442,Indiana,0.016757,Iowa,0.012301,Kansas,0.01649,Kentucky,0.005883,Louisiana,0.005794,Maine,0.019788,Maryland,0.030395,Massachusetts,0.043587,Michigan,0.030395,Minnesota,0.001515,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Was happy to be a part of this segment on CNN with Ana Cabrera where we both shared the racist garbage we have been called by right wingers for our heritage. Plus I stated that Trump is a white supremacist and if he felt I was smearing him he could sue me to clear his name like I sued Trump loving Neo Nazis who defamed me. But no lawsuit yet by Trump! https://www.mediaite.com/trump/cnns-ana-cabrera-shares-experience-with-racism-relating-it-to-trump-attacks-on-dem-congresswomen/,2019-07-15T12:18:05+0000,Dean Obeidallah,0,99,0,999,0.004651,Alabama,0.065116,Illinois,0.018605,Virginia,0.04186,Washington,0.018605,Wisconsin,0.032558,Connecticut,0.004651,Delaware,0.032558,Florida,0.04186,Georgia,0.018605,Indiana,0.055814,Texas,0.013953,Iowa,0.037209,Massachusetts,0.074419,Michigan,0.04186,Minnesota,0.032558,New Jersey,0.065116,New York,0.004651,South Dakota,0.004651,Utah,0.018605,Tennessee,0.013953,Arizona,0.009302,Maryland,0.004651,Arkansas,0.088372,California,0.013953,Hawaii,0.004651,Idaho,0.013953,Kansas,0.027907,Kentucky,0.023256,Louisiana,0.004651,Mississippi,0.027907,Pennsylvania,0.032558,Missouri,0.004651,Nebraska,0.004651,Nevada,0.004651,New Mexico,0.013953,North Carolina,0.051163,Ohio,0.013953,Oklahoma,0.013953,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Half a century ago, Southern schoolkids still learned that ""the failure of Reconstruction"" was the fault of ""ignorant negroes,""  not white supremacist terrorism. This is the final installment of our Deep Dive into William Dunning, the historian who provided the scholarship behind the idea that the elimination of black voting was a restoration of the natural order of things in the South where whites were born to rule and blacks to serve. 
https://thereconstructionera.com/william-dunning-explains-the-restoration-of-peace-and-white-supremacy-in-1877-when-reconstruction-collapsed/",2019-07-09T13:20:20+0000,Patrick Young,0,99,0,999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BookBar in Denver was the target of white supremacist hate during a drag queen storytime event. Their blog post claps back at all the haters with book recommendations, and we are here for it! 👏",2019-07-08T15:51:09+0000,Versa,0,99,1000,4999,1,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"July 4th is a celebration of white supremacist settler colonial and here's what we mean by that. Included are recommended readings from Frederick Douglass, Emma Goldman and Roxanne Dunbar-Ortiz. 🇺🇸🦅🗽",2019-07-04T23:29:13+0000,Black Rose / Rosa Negra (BRRN),0,99,1000,4999,0.016775,Alabama,0.003728,Rhode Island,0.001864,New Hampshire,0.012116,New Jersey,0.012116,New Mexico,0.081081,New York,0.045666,North Carolina,0.003728,North Dakota,0.039143,Ohio,0.012116,Oklahoma,0.027027,Oregon,0.05219,Pennsylvania,0.015843,South Carolina,0.00466,Nebraska,0.002796,South Dakota,0.018639,Tennessee,0.067102,Texas,0.010252,Utah,0.003728,Vermont,0.034483,Virginia,0.027027,Washington,0.007456,West Virginia,0.024231,Wisconsin,0.002796,Wyoming,0.00932,Nevada,0.002796,Montana,0.003728,Alaska,0.00466,Idaho,0.026095,Arizona,0.011184,Arkansas,0.079217,California,0.017707,Colorado,0.012116,Connecticut,0.00466,Delaware,0.006524,"Washington, District of Columbia",0.032619,Florida,0.021435,Georgia,0.000932,Hawaii,0.04287,Illinois,0.016775,Missouri,0.020503,Indiana,0.010252,Iowa,0.013979,Kansas,0.018639,Kentucky,0.013979,Louisiana,0.008388,Maryland,0.031687,Massachusetts,0.034483,Michigan,0.016775,Minnesota,0.007456,Mississippi,0.00466,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
