ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
"Our 27th birthday is August 24th, and to celebrate, we’re raising money for our Exoneree Fund—100% of contributions will help our clients rebuild their lives after wrongful incarceration by providing financial support for housing, food, medical care, and other basic needs.",2019-08-16T12:46:09+0000,The Innocence Project,0,99,1000,4999,0.003589,Maine,0.010766,Connecticut,0.002392,Wyoming,0.001196,Delaware,0.004785,"Washington, District of Columbia",0.004785,Iowa,0.003589,New Hampshire,0.003589,South Carolina,0.001196,Idaho,0.002392,Utah,0.165072,California,0.01555,Massachusetts,0.001196,West Virginia,0.035885,Michigan,0.022727,Missouri,0.0311,New Jersey,0.086124,New York,0.026316,North Carolina,0.029904,Ohio,0.021531,Oregon,0.039474,Pennsylvania,0.053828,Texas,0.007177,Vermont,0.017943,Wisconsin,0.047847,Washington,0.003589,Alabama,0.011962,Kentucky,0.008373,Alaska,0.02512,Arizona,0.009569,Arkansas,0.023923,Colorado,0.055024,Florida,0.016746,Georgia,0.001196,Hawaii,0.037081,Illinois,0.004785,Indiana,0.011962,Kansas,0.010766,Louisiana,0.008373,Tennessee,0.020335,Maryland,0.026316,Minnesota,0.005981,Mississippi,0.007177,Montana,0.004785,Nebraska,0.008373,Nevada,0.016746,New Mexico,0.004785,Oklahoma,0.005981,Rhode Island,0.002392,South Dakota,0.028708,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our 27th birthday is August 24th, and to celebrate, we’re raising money for our Exoneree Fund—100% of contributions will help our clients rebuild their lives after wrongful incarceration by providing financial support for housing, food, medical care, and other basic needs.",2019-08-16T12:44:33+0000,The Innocence Project,0,99,0,999,0.004754,Mississippi,0.011094,Indiana,0.004754,West Virginia,0.004754,Wyoming,0.004754,Hawaii,0.001585,Idaho,0.007924,Wisconsin,0.142631,California,0.045959,Florida,0.022187,Georgia,0.038035,Illinois,0.006339,Kansas,0.026941,Virginia,0.009509,Maine,0.012678,Maryland,0.030111,Massachusetts,0.03645,Michigan,0.014263,Minnesota,0.009509,Nevada,0.019017,New Jersey,0.122029,New York,0.030111,Ohio,0.057052,Texas,0.03645,Washington,0.001585,Vermont,0.00317,South Dakota,0.015848,Kentucky,0.001585,Delaware,0.001585,New Hampshire,0.004754,Alabama,0.001585,Alaska,0.020602,Arizona,0.00317,Arkansas,0.015848,Colorado,0.015848,Connecticut,0.012678,"Washington, District of Columbia",0.007924,Iowa,0.012678,Louisiana,0.012678,Tennessee,0.015848,Missouri,0.00317,Montana,0.006339,Nebraska,0.009509,New Mexico,0.011094,North Carolina,0.009509,Oklahoma,0.026941,Oregon,0.050713,Pennsylvania,0.012678,Rhode Island,0.014263,South Carolina,0.009509,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our 27th birthday is August 24th, and to celebrate, we’re raising money for our Exoneree Fund—100% of contributions will help our clients rebuild their lives after wrongful incarceration by providing financial support for housing, food, medical care, and other basic needs.",2019-08-16T12:43:17+0000,The Innocence Project,0,99,1000,4999,0.002447,Hawaii,0.034258,Ohio,0.030995,Michigan,0.022838,Minnesota,0.017129,Missouri,0.004078,Nebraska,0.004894,Nevada,0.019576,New Jersey,0.012235,New Mexico,0.12398,New York,0.023654,North Carolina,0.013866,Oklahoma,0.015498,Maryland,0.022838,Oregon,0.039967,Pennsylvania,0.00571,South Carolina,0.013866,Tennessee,0.069331,Texas,0.00571,Utah,0.008972,Vermont,0.022838,Virginia,0.035889,Washington,0.011419,Wisconsin,0.034258,Massachusetts,0.008157,Maine,0.000816,North Dakota,0.00571,Rhode Island,0.004078,Alaska,0.00571,Arkansas,0.000816,Delaware,0.008972,"Washington, District of Columbia",0.01876,Georgia,0.029364,Illinois,0.006525,Kentucky,0.009788,Louisiana,0.00571,Montana,0.004894,New Hampshire,0.001631,West Virginia,0.006525,Kansas,0.000816,South Dakota,0.009788,Alabama,0.02447,Arizona,0.153344,California,0.014682,Colorado,0.011419,Connecticut,0.039967,Florida,0.002447,Idaho,0.017129,Indiana,0.007341,Iowa,0.004894,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"**Together we have Said NO to “An Act to Reduce Mass Incarceration”.  We have Said NO to Abolishing LWOP in Massachusetts! We have Said NO to Elimination of LWOP in Massachusetts! A sentence of LWOP means LWOP! Thank you all for your support!

Senator Joe Boncore NO longer supports his Senate Bill #826 (#1*). At our last meeting Boncore gave me his word as he shook my hand and his Chief of Staff Anthony Gesualdi has given me his promise that they will request the bill go to “study” where it will “die” along with Rep. Jay Livingstone House #3358 (#2*) as they are entwined and will receive the same fate. They assure me that they have the power - and “seniority” - to make this happen. They are awaiting a reply from the Judiciary on their request for a hearing date, I will update when hearing is scheduled.
The Judiciary Committee has received an overwhelming and just response from the survivors and citizens opposed to these unconscionable bills. We have spoken loud and clear! They have been bombarded with phone calls and letters opposing these outrageous bills. You may continue to call Judiciary members (#3*) and voice your opposition and/or email letters of opposition to James.McCarthy@mahouse.gov he will forward to all 17 members of the committee. 

These bills will be shut down...
Because All Human beings brutally murdered deserve justice. Permanent justice not temporary justice. The justice that they and their families — the survivors — were guaranteed by Massachusetts Judge, Jury, and Supreme Court! 
Because Convicted First Degree Murderers do not deserve the second chance that they themselves denied to their own victims. 
Because the Survivors and the citizens of Massachusetts will ensure Justice for Murder Victims continues in the Commonwealth.

Because a First Degree Murder conviction with a sentence of Life Without the Possibility of Parole means just that — The victims have Zero Second Chance — Neither should their killers. Period.
#WeNeverForgetTheVictims #BeBrave #JusticeForMurderVictims

#1 - * https://malegislature.gov/Bills/191/S826 
#2- * https://malegislature.gov/Bills/191/H3358
#3- * https://malegislature.gov/Committees/Detail/J19/191/Cosponsor",2019-08-16T01:05:12+0000,Karren Fleet,0,99,0,999,1,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Though this statement has been delayed by some technical difficulties, we feel it is still timely...

""As clergy of greater Omaha, Nebraska we believe that all people are created in God's image.  United in our love of God and neighbor, we declare that the incarceration of children and their separation from their parents, as is currently occurring at our nation’s southern border, are a violation of the children’s human dignity and the teachings of the Christian faith. We call upon the leaders of our city, state, and country to take a stand against these immoral acts.  We pray for justice and healing and that a humane solution will be embraced by all people in our city and in this country. Lastly, we pray that all people realize the inherent dignity of being created in God’s image.""

Signed,
Jim Corson  (UMC)
Rev. Jodi Wangsness  (ELCA)
Rev. Dr. Chris Alexander  (ELCA/UCC)
Janice Japp (UMC)
Becky Balestri  (PCUSA)
Rev. Dr. Damon Laaker  (ELCA)
Peggy Hall  (ELCA)
Reverend Carol Windrum  (UMC)
Rev Stephanie Ahlschwede  (UMC) 
Rev William M Williams Jr (UMC)
Donald Bredthauer 
Marylyn Felion, RSM Associate (RC)
Rev. Nancy J. H. Phillips  (UMC)
Rev. Dr. Eric Elnes  (UCC)
Fr. Mike Eckley  (RC)
Dennis Hamm, SJ  (RC)
Rev. Jon Gathje  (ELCA)
Deacon Marty Smith  (RC)
Rev. Chad Boling  (UMC)
Rev. Nathanial R. Norval  (NB)
Rev. Galen Wray  (UMC)
Bryan Hankins  (UMC)
Rev. Debra McKnight  (UMC)
Ron Roemmich  (UMC)
Rev. Kent H. Little  (UMC)
Scott Frederickson (ELCA)
Sr. Mary Gehringer, OSM  (RC) 
Charlotte Abram  (UMC)
Anne Pellegrino, RSM  (RC)
Mary Schlueter  (Christian)
Rita Connell, RSM  (RC)
Mary J Owens 
The Rev. Marisa Tabizon Thompson (Ep) 
Sr. Barb Freemyer  (RC) 
Mike Poulin (RC)
Maria Klosowski, RSM (RC)
Sr. Jackie Ryan, OSM (RC)
Kathleen Erickson, Sister of Mercy (RC)
Maura Clark  (RC)
Sheila Mee  (DC)
Kathleen Kersey, Mercy Associate (RC)
Monica M Reichmuth, Sister of Mercy  (RC)
Sister Catherine Kuper  (RC)
Brother James Dowd, OSB  (Ep)
Cynthia Ramirez Lindenmeyer  (UCC)
Judith P. Healy  (RC)
Rev. Jeannie Bates, HR  (UCC)
Marta Wheeler  (UMC)
Rev. Renae Johnson  (ELCA)
Amy Thomas  (Christian)
Steve Todd  (UMC)

Denominations represented by the signers:
UMC (United Methodist Church)
ELCA (Evangelical Lutheran Church in America)
UCC (United Church of Christ)
PC-USA (Presbyterian Church-USA)
RC (Roman Catholic)
NB (National Baptist)
Ep (Episcopal Church)
DC (Disciples of Christ)",2019-08-16T00:21:05+0000,Voices United of Greater Omaha,100,499,5000,9999,0.16124,Iowa,0.83845,Nebraska,0.00031,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stand in the Gap's Women in Transition Program Director, Rhonda Bear recently attended HB 2253, SB 170 ceremonial bill signing hosted at the state capital with Governor Kevin Stitt.

We are so proud of Rhonda and ALL she does to help women in transition who are actively pursuing a healthy life after coming out of a hard place or incarceration.

Learn how you can join a Stand in the Gap mentor family and help of a woman in transition by visiting our Stand in the Gap's Women in Transition program page at https://www.standinthegap.org/women_in_transition/

Or attend a training to see if joining a Stand in the Gap Family and mentoring a women in transition is right for you.

IN TULSA: Fourth Thursday of Every Month // Stand in the Gap Offices, 3939 S Harvard Ave, Tulsa, OK // 5:30-8:00 PM // Dinner Will Be Provided // RSVP to Rhonda at wit@sitgm.org.

IN OKC: Third Thursday of Every Month // Branch 15, 6814 N. West 50th St., Bethany Oklahoma // 6:00-8:30 PM // Dinner Will Be Provided // RSVP to Kathy at wit@sitgm.org.

IN CLAREMORE: Third Thursday of Every Month // She Brews, 414 W. Will Rogers Blvd, Claremore, OK // 5:30-8:00PM // Dinner Will Be Provided // RSVP to Rhonda at wit@sitgm.org.

Can't mentor but want to help? Please consider donating to Stand in the Gap and help us continue to connect people in need with people who care. https://standinthegap.donordepot.com/c…/contribute/transact…",2019-08-15T21:38:48+0000,Stand in the Gap,0,99,1000,4999,0.000719,Unknown,0.999281,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Texas Criminal Justice Coalition works with groups across the state to fix the justice system in three ways: reducing the number of people who get arrested, shrinking our existing prison and jail populations, and building up local services that reduce recidivism rates and make our communities safer. Want to join us in this fight? Sign up to get updates on legislation, community action, and the work of our team of system-impacted policy experts.",2019-08-15T19:00:18+0000,"the Texas Criminal Justice Coalition, a non-partisan, nonprofit organization that advances data-driven solutions and builds coalitions to reduce mass incarceration and foster safer, healthier Texas communities.",0,99,1000,4999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Recently, the Governor formed a task force “to look at how to reduce Oklahoma’s incarceration rate, reduce the recidivism rate, and enhance and establish diversion programs.” He asked Stand in the Gap’s Rhonda Bear to serve on the 15-person task force.

Rhonda’s unique perspective as both the “rehabilitated” and the “rehabilitator” gives her a special voice on criminal justice reform. 

Here are 4 Things Rhonda Wants You to Know About Criminal Justice Reform
 
Read the blog post at:
https://www.standinthegap.org/blog/4-things-rhonda-wants-you-to-know-about-oklahoma-criminal-justice-reform/

Learn how you can join a Stand in the Gap mentor family and support a woman in transition by visiting our Stand in the Gap's Women in Transition program page at https://www.standinthegap.org/women_in_transition/

Or attend a training to see if joining a Stand in the Gap Family and mentoring a women in transition is right for you.

IN TULSA: Fourth Thursday of Every Month // Stand in the Gap Offices, 3939 S Harvard Ave, Tulsa, OK // 5:30-8:00 PM // Dinner Will Be Provided // RSVP to Rhonda at wit@sitgm.org.

IN OKC: Third Thursday of Every Month // Branch 15, 6814 N. West 50th St., Bethany Oklahoma // 6:00-8:30 PM // Dinner Will Be Provided // RSVP to Kathy at wit@sitgm.org.

IN CLAREMORE: Third Thursday of Every Month // She Brews, 414 W. Will Rogers Blvd, Claremore, OK // 5:30-8:00PM // Dinner Will Be Provided // RSVP to Rhonda at wit@sitgm.org.",2019-08-15T18:56:49+0000,Stand in the Gap,0,99,1000,4999,0.000765,Arkansas,0.012239,Kansas,0.986996,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Applauding the LA County Board of Supervisors! This is a historic step to explore ending youth incarceration in LA. 

A developmentally appropriate, care-focused department will give youth the support they need to rehabilitate and become successful adults. #JJReform #PeaceInAction",2019-08-15T17:37:52+0000,Urban Peace Institute,0,99,5000,9999,0.00015,Michigan,0.00015,Oklahoma,0.001198,Unknown,0.00015,Colorado,0.00015,Kentucky,0.00015,Massachusetts,0.00015,Florida,0.405932,California,0.540443,Illinois,0.04988,Indiana,0.000749,Iowa,0.00015,Kansas,0.00015,Minnesota,0.0003,Missouri,0.00015,South Dakota,0.00015,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
And every tale condemns me for a villain @ Bridge Street Theatre. The TEAM @ Lumberyard. The Brothers Size @ Ancram Opera House. Bridgeman Packer Dance @ PS21. Weekend Two of Korngold in America @ Fisher Center at Bard. Laura Roth + Hui Cox @ The Maker Lounge. Ryan Landry @ The Spiegeltent at Bard SummerScape. Who Got Next? @ Basilica Hudson. Women + Incarceration @ Davis Orton Gallery. Solar Panel Campaign Kickoff @ Tsl Hudson. Donkey Picnic @ Churchtown Fire House.  A-Y Dancers @ Olana State Historic Site. 75 things to do. #imby.weekend,2019-08-15T17:34:00+0000,Enid Futterman,0,99,0,999,0.195076,Connecticut,0.123106,Massachusetts,0.681818,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Get your tickets to our first event in the Criminalization of Poverty Series at the Hamline Center for Justice and Law

Friday, September 20th 1:00-4:30 pm
(3 hours of CLE/CEU)

The stories of those who committed crimes, those who got away with them, and those who have been directly affected by the criminal justice system. 

Keynote by author and national speaker Emily Baxter of ""We Are All Criminals"" 

Understand the policies and practices that can help end our decades of mass incarceration and criminalization of poverty. 

Sign up here:  
https://ticketbud.com/events/f6dfaf70-861a-11e9-95e7-42010a717005",2019-08-15T13:21:07+0000,Hamline CJL,0,99,1000,4999,0.000678,Unknown,0.000678,Illinois,0.000678,Tennessee,0.000678,Alaska,0.98103,Minnesota,0.01626,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Get your tickets to our first event in the Criminalization of Poverty Series at the Hamline Center for Justice and Law

Friday, September 20th 1:00-4:30 pm
(3 hours of CLE/CEU)

The stories of those who committed crimes, those who got away with them, and those who have been directly affected by the criminal justice system. 

Keynote by author and national speaker Emily Baxter of ""We Are All Criminals"" 

Understand the policies and practices that can help end our decades of mass incarceration and criminalization of poverty. 

Sign up here:  
https://ticketbud.com/events/f6dfaf70-861a-11e9-95e7-42010a717005",2019-08-15T13:19:51+0000,Hamline CJL,0,99,1000,4999,0.000584,Arizona,0.984238,Minnesota,0.000584,New York,0.014594,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
