ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"""Huyen"" is so excited: Orphan Voice partners helped her get a new desk and she loves it! Huyen is a hard worker - she goes to school and, after school, she helps her mom with her small business. 

Building Strong Families program is designed to help children like Huyen, keeping families together while empowering them to be independent and successful.

To learn more, go to https://orphanvoice.org/project-item/building-strong-families/.",2019-08-15T19:24:05+0000,Orphan Voice,0,99,1000,4999,0.001299,South Dakota,0.087013,Texas,0.028571,New York,0.042857,North Carolina,0.002597,North Dakota,0.041558,Ohio,0.018182,Oklahoma,0.007792,Oregon,0.025974,Pennsylvania,0.001299,Rhode Island,0.014286,South Carolina,0.035065,Tennessee,0.003896,Utah,0.009091,New Jersey,0.02987,Virginia,0.01039,Washington,0.011688,West Virginia,0.009091,Wisconsin,0.001299,Wyoming,0.001299,Delaware,0.001299,"Washington, District of Columbia",0.001299,Idaho,0.001299,Maine,0.001299,Montana,0.007792,New Mexico,0.002597,New Hampshire,0.032468,Alabama,0.032468,Indiana,0.009091,Alaska,0.015584,Arizona,0.018182,Arkansas,0.050649,California,0.002597,Colorado,0.011688,Connecticut,0.062338,Florida,0.02987,Georgia,0.001299,Hawaii,0.025974,Illinois,0.011688,Iowa,0.007792,Nevada,0.01039,Kansas,0.144156,Kentucky,0.023377,Louisiana,0.003896,Maryland,0.011688,Massachusetts,0.036364,Michigan,0.006494,Minnesota,0.018182,Mississippi,0.025974,Missouri,0.007792,Nebraska,0.001299,Vermont
"Helen Raleigh, senior writer at the Federalist, joins the show to explain the current extradition agreements held between Hong Kong and China, why so many in Hong Kong are angry about the bill and how the extradition bill, if passed, would threaten Hong Kong's rule of law.",2019-08-15T18:59:53+0000,Acton Institute,500,999,10000,49999,0.022861,Alabama,0.039707,Pennsylvania,0.00784,Nevada,0.004852,New Hampshire,0.015952,New Jersey,0.006598,New Mexico,0.032604,New York,0.032642,North Carolina,0.003416,North Dakota,0.047625,Ohio,0.019523,Oklahoma,0.018592,Oregon,0.002057,Rhode Island,0.005123,Montana,0.017,South Carolina,0.005279,South Dakota,0.024802,Tennessee,0.086167,Texas,0.009238,Utah,0.001553,Vermont,0.022706,Virginia,0.028994,Washington,0.007763,West Virginia,0.016379,Wisconsin,0.009354,Nebraska,0.030352,Missouri,0.005744,Alaska,0.008112,Idaho,0.02453,Arizona,0.014283,Arkansas,0.073979,California,0.012304,Colorado,0.007608,Connecticut,0.002251,Delaware,0.00066,"Washington, District of Columbia",0.065285,Florida,0.030391,Georgia,0.004347,Hawaii,0.036369,Illinois,0.013662,Mississippi,0.024841,Indiana,0.013352,Iowa,0.014516,Kansas,0.016457,Kentucky,0.019096,Louisiana,0.00458,Maine,0.009898,Maryland,0.014089,Massachusetts,0.044558,Michigan,0.017583,Minnesota,0.002523,Wyoming
"Time to CHANT BACK
DUMP TRUMP
No Racist Dictator 4 USA
DUMP TRUMP
Free bumper sticker at indivoter.org",2019-08-15T18:21:30+0000,IVA - Independent Voters of America,100,499,5000,9999,0.480512,Massachusetts,0.518325,New Hampshire,0.000194,California,0.000194,Connecticut,0.000776,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Democratic candidates only have until August 28 qualify for the third debate. 

Who should make the stage?",2019-08-15T16:30:08+0000,Independent Voter Project,0,99,1000,4999,0.015094,Alabama,0.033019,Pennsylvania,0.008491,Nevada,0.00566,New Hampshire,0.013208,New Jersey,0.011321,New Mexico,0.036792,New York,0.037736,North Carolina,0.00283,North Dakota,0.039623,Ohio,0.018868,Oklahoma,0.015094,Oregon,0.004717,Rhode Island,0.007547,Montana,0.021698,South Carolina,0.00283,South Dakota,0.028302,Tennessee,0.065094,Texas,0.008491,Utah,0.00283,Vermont,0.033962,Virginia,0.033019,Washington,0.010377,West Virginia,0.022642,Wisconsin,0.007547,Nebraska,0.028302,Missouri,0.001887,Alaska,0.009434,Idaho,0.022642,Arizona,0.015094,Arkansas,0.064151,California,0.024528,Colorado,0.009434,Connecticut,0.000943,Delaware,0.000943,"Washington, District of Columbia",0.064151,Florida,0.026415,Georgia,0.00283,Hawaii,0.031132,Illinois,0.007547,Mississippi,0.033962,Indiana,0.027358,Iowa,0.013208,Kansas,0.019811,Kentucky,0.007547,Louisiana,0.00566,Maine,0.013208,Maryland,0.022642,Massachusetts,0.035849,Michigan,0.019811,Minnesota,0.004717,Wyoming
"One of the most pressing concerns for healthcare advocates is how to help seniors remain healthy and independent at home, where they prefer to be - and it takes the dedicated commitment of lawmakers to protect it.

In a new article for the Lansing State Journal, Michigan Homecare and Hospice President & CEO Barry Cargill urged Michigan’s lawmakers to join Senator Debbie Stabenow in supporting the Home Health Payment Innovation Act:",2019-08-15T13:29:24+0000,Partnership for Quality Home Healthcare,100,499,10000,49999,0.133738,"Washington, District of Columbia",0.190227,Maryland,0.521395,Michigan,0.146307,Virginia,0.00805,West Virginia,0.000282,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today marks the one-year anniversary of a mass-K2-poisoning in a 24-hour period on the New Haven Green. Within days, national media swarmed the Green, hijacked the conversation and used our city to sensationalize the drug overdose epidemic sweeping our country 

Unfortunately, in the immediate aftermath of the K2 poisonings, the City chose a path not based on a full understanding of the problems and a comprehensive approach to solving them.  

I propose a multi-pronged strategy for addressing substance use disorder treatment in New Haven. Check out my opinion piece today in the New Haven Independent.  

#ElickerForMayor #Elicker2019 #NHV",2019-08-15T13:09:01+0000,"Friends of Justin Elicker. Laura Snow Robinson, Treasurer. Approved by Justin Elicker.",0,99,0,999,0.001044,Alabama,0.002088,South Carolina,0.056367,New York,0.005219,North Carolina,0.001044,North Dakota,0.004175,Ohio,0.004175,Oklahoma,0.002088,Oregon,0.008351,Pennsylvania,0.005219,Tennessee,0.001044,New Hampshire,0.016701,Texas,0.001044,Utah,0.002088,Vermont,0.004175,Virginia,0.003132,Washington,0.001044,Wisconsin,0.001044,Wyoming,0.009395,New Jersey,0.001044,Missouri,0.004175,Arizona,0.007307,Illinois,0.016701,California,0.004175,Colorado,0.757829,Connecticut,0.009395,"Washington, District of Columbia",0.015658,Florida,0.004175,Georgia,0.001044,Hawaii,0.003132,Indiana,0.001044,Mississippi,0.001044,Iowa,0.001044,Kansas,0.004175,Kentucky,0.003132,Louisiana,0.004175,Maryland,0.018789,Massachusetts,0.006263,Michigan,0.005219,Minnesota,0.001044,Delaware,,,,,,,,,,,,,,,,,,,,,,
"Seeking UNDERWRITERS for MAUI CAUSES' 6th Year of WEEKLY TV SHOWS Airing On Akaku Channel 55. 

Any donation is appreciated, however, three sponsorship mentions per show for $1000 during each of our broadcasts that air multiple times each week, are a great opportunity for your company to get positive exposure in our community and to support the Not-For-Profits, Environmental and Progressive Causes our shows bring attention to. We intend to product 12 shows before the end of this year with sponsorship available for $1000 per show. 

As a multi-media production team MAUI CAUSES cost effectively produces and distributes relevant content on many of the complex issues facing Maui today. 

Our island is locked in a hundreds year old stranglehold by plantation powers that never did and still don't serve the greater good. Only the people, standing up for what is right, on issue after issue, against the ""Powers That Be"" can bring the kind of change that Maui needs and deserves.

Maui Causes Episode #93 is a perfect example. The current call for community input to find a solution to the lingering debacle of the Maui Lani lots along Palama Drive is a perfect opportunity to shine a light on the continuing lack of accountability within Maui County Government. 

We believe that Maui's Corporation Counsel Patrick Wong acted illegally is 2011 to hide from the Maui County Council an alternative settlement proposal that was accepted by the Developer to turn the property into affordable housing.

By withholding the alternative proposal, Wong was able to engineer an $11 Million deal brokered through his law school pal. In return, it is believed that Wong received over $1 Million which he claims were gambling winnings but for which he cannot provide tax records to verify.

Wong resigned as Corporation Counsel in disgrace yet his replacement, Moana Luety, continues to pervert the system acting as an independent branch of government that is accountable to no one. 

These are the kind of issues we are bold enough to address on our shows. maui Causes is dedicated to being a positive disruption to the Status Quo, which is desperately needed if Maui is to mature as a modern municipality with appropriate accountability and transparency that has been missing here for so long.",2019-08-15T07:15:39+0000,Maui Causes. Not approved by any candidate or committee ,0,99,0,999,0.034483,California,0.482759,Hawaii,0.034483,Illinois,0.034483,Indiana,0.034483,Iowa,0.034483,Missouri,0.034483,North Carolina,0.068966,Ohio,0.034483,Oregon,0.034483,Pennsylvania,0.068966,Texas,0.034483,Vermont,0.034483,Virginia,0.034483,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We know there is a better option than the OIM!,2019-08-15T02:44:23+0000,Tulsa Fraternal Order of Police ,0,99,1000,4999,1,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We know there is a better option than the OIM!,2019-08-15T02:43:50+0000,Tulsa Fraternal Order of Police ,0,99,1000,4999,1,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We put forward an Independent Redistricting Law back in March and they refused to allow it onto the floor. Let's try again! The yellow highlighted section is crucial.,2019-08-15T01:53:43+0000,Friends of Kristofer Munn,0,99,0,999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxpayer-owned Mayo Regional Hospital stands to lose at least 100 jobs if the agreement with Northern Light Health is executed.

The commitment to comply with the WARN Act (a federal law which requires advance notice when at least 100 jobs are eliminated) isn't in the agreement without cause. 

Northern Light Health doesn't need any of the support staff that Mayo employs. They already have staff in Bangor/Portland to do that. 

On top of that, we know that Northern Light Health is eliminating medical services at rural hospitals to improve profitability so they can borrow more money to build a new hospital in Portland.

The loss of any jobs at Mayo as a result of of the integration will prove to be a major loss of solid jobs that provide economic stability to the region. 

Even if Mayo had to cut jobs to remain independent, the result surely wouldn't be as devastating to the region as what the current agreement will accomplish.",2019-08-15T01:20:03+0000,"Sam Katz, Piscataquis County Resident",0,99,0,999,1,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxpayer-owned Mayo Regional Hospital stands to lose at least 100 jobs if the agreement with Northern Light Health is executed.

The commitment to comply with the WARN Act (a federal law which requires advance notice when at least 100 jobs are eliminated) isn't in the agreement without cause. 

Northern Light Health doesn't need any of the support staff that Mayo employs. They already have staff in Bangor/Portland to do that. 

On top of that, we know that Northern Light Health is eliminating medical services at rural hospitals to improve profitability so they can borrow more money to build a new hospital in Portland.

The loss of any jobs at Mayo as a result of of the integration will prove to be a major loss of solid jobs that provide economic stability to the region. 

Even if Mayo had to cut jobs to remain independent, the result surely wouldn't be as devastating to the region as what the current agreement will accomplish.",2019-08-15T01:18:10+0000,"Sam Katz, Piscataquis County Resident",0,99,0,999,1,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxpayer-owned Mayo Regional Hospital stands to lose at least 100 jobs if the agreement with Northern Light Health is executed.

The commitment to comply with the WARN Act (a federal law which requires advance notice when at least 100 jobs are eliminated) isn't in the agreement without cause. 

Northern Light Health doesn't need any of the support staff that Mayo employs. They already have staff in Bangor/Portland to do that. 

On top of that, we know that Northern Light Health is eliminating medical services at rural hospitals to improve profitability so they can borrow more money to build a new hospital in Portland.

The loss of any jobs at Mayo as a result of of the integration will prove to be a major loss of solid jobs that provide economic stability to the region. 

Even if Mayo had to cut jobs to remain independent, the result surely wouldn't be as devastating to the region as what the current agreement will accomplish.",2019-08-15T01:17:00+0000,"Sam Katz, Piscataquis County Resident",0,99,0,999,0.007634,Alaska,0.007634,Tennessee,0.007634,Hawaii,0.007634,Pennsylvania,0.007634,Oregon,0.007634,Oklahoma,0.007634,Ohio,0.007634,Illinois,0.007634,Vermont,0.015267,Rhode Island,0.007634,Arizona,0.015267,Michigan,0.030534,Massachusetts,0.007634,Maryland,0.801527,Maine,0.007634,Georgia,0.022901,Florida,0.007634,Colorado,0.007634,California,0.007634,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxpayer-owned Mayo Regional Hospital stands to lose at least 100 jobs if the agreement with Northern Light Health is executed.

The commitment to comply with the WARN Act (a federal law which requires advance notice when at least 100 jobs are eliminated) isn't in the agreement without cause. 

Northern Light Health doesn't need any of the support staff that Mayo employs. They already have staff in Bangor/Portland to do that. 

On top of that, we know that Northern Light Health is eliminating medical services at rural hospitals to improve profitability so they can borrow more money to build a new hospital in Portland.

The loss of any jobs at Mayo as a result of of the integration will prove to be a major loss of solid jobs that provide economic stability to the region. 

Even if Mayo had to cut jobs to remain independent, the result surely wouldn't be as devastating to the region as what the current agreement will accomplish.",2019-08-15T01:15:46+0000,"Sam Katz, Piscataquis County Resident",0,99,0,999,1,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Democratic candidates only have until the August 28 deadline to qualify for the third debate. Who should make the stage?,2019-08-14T23:25:33+0000,Independent Voter Project,0,99,0,999,0.009615,Alaska,0.019231,New York,0.019231,Kentucky,0.028846,Michigan,0.028846,Minnesota,0.019231,Montana,0.019231,New Hampshire,0.038462,New Jersey,0.038462,North Carolina,0.057692,Illinois,0.057692,Ohio,0.057692,Pennsylvania,0.048077,Tennessee,0.028846,Virginia,0.048077,Washington,0.028846,West Virginia,0.028846,Iowa,0.038462,Georgia,0.009615,Arkansas,0.019231,Oregon,0.009615,Connecticut,0.009615,Indiana,0.019231,Louisiana,0.009615,Mississippi,0.019231,Missouri,0.019231,Oklahoma,0.009615,South Carolina,0.028846,Florida,0.009615,South Dakota,0.028846,Texas,0.009615,Utah,0.028846,Arizona,0.096154,California,0.028846,Colorado,0.028846,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump on his rhetoric bringing people together

#trump #rhetoric #immigration #visa #lottery #divided #election2020 #election #democraticparty #democrat #republican #trump #truth #facts #factcheck #factchecking #fact #republicanparty",2019-08-14T22:16:51+0000,Independent University Students,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump on his rhetoric bringing people together

#trump #rhetoric #immigration #visa #lottery #divided #election2020 #election #democraticparty #democrat #republican #trump #truth #facts #factcheck #factchecking #fact #republicanparty",2019-08-14T22:16:51+0000,Independent University Students,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Democratic rising star from Georgia is turning her attention to 20 other critical states ahead of the 2020 election.,2019-08-14T21:32:51+0000,"The Story Exchange, a nonprofit independent news organization that covers female leadership and entrepreneurship. We are nonpartisan and subscribe to the highest journalistic standards. We do not endorse political candidates or positions. ",0,99,1000,4999,0.000927,North Dakota,0.045433,Ohio,0.009736,Massachusetts,0.042188,Michigan,0.027816,Mississippi,0.032916,Missouri,0.007881,Nebraska,0.005563,Nevada,0.020862,New Jersey,0.017617,New York,0.042652,North Carolina,0.019471,Oklahoma,0.004172,Maine,0.004636,Oregon,0.040334,Pennsylvania,0.02828,South Carolina,0.003709,South Dakota,0.032452,Tennessee,0.101066,Texas,0.007418,Utah,0.000927,Vermont,0.023644,Virginia,0.007881,Washington,0.014372,Maryland,0.022717,Louisiana,0.002318,Delaware,0.025498,Arkansas,0.000927,Hawaii,0.016226,Minnesota,0.002782,Montana,0.001391,New Hampshire,0.00649,New Mexico,0.003245,Rhode Island,0.007418,West Virginia,0.031989,Alabama,0.003245,Alaska,0.012517,Arizona,0.031525,California,0.03338,Kentucky,0.012517,Colorado,0.007881,Connecticut,0.000464,"Washington, District of Columbia",0.067223,Florida,0.042188,Georgia,0.003245,Idaho,0.048215,Illinois,0.032452,Indiana,0.015763,Iowa,0.01669,Kansas,0.009736,Wisconsin,,
"Dear Family and Friends,

I’m honored and privileged to be a California Delegate for District 42nd and blessed to have been elected Vice Chair of Region 9 covering Riverside County and Imperial County for the Chicano Latino Caucus.  
In Riverside County, 1.4 million voters are eligible to register. As of Jan. 2, 958,000 county residents have registered. 
Of the total Riverside County registered voters, 38 percent, or 364,600 voters, have registered as Democrats. The Republican Party has 335,600 (35 Percent) registered voters. We can Make a Change! Or We must Make a Change! We MUST turn Blue!!
As you can see, we have an urgent matter to register to vote and turn our counties BLUE. All energized leaders, mothers, fathers, students are eligible to vote and the community is ESSENTIAL. we plan to relentlessly campaign within our counties in order to hit our mark and we will keep you informed of future events.
It’s unconscionable what Trump has, and continues to do to our Country with the separation of children from their parents. People leaving in fear, massive killing throughout the United States with no accountability, and no solution. I ask you, what in America are we making great again?

(Although my business and all the children’s charities I support occupy my calendar, I am committed to make a change but I cannot do it alone.)
We need your help to get Trump out of office!

In the wise words of Dr. Martin Luther King Jr. “If you fail to act now, history will have to record that the greatest tragedy of this period of social transition was not the strident clamor of the bad people, but the appalling silence of the good people.”

Voting is a privilege and silence is Consent. The only way the priorities and concerns of our communities will rise to the top of the nation’s agenda is if our voices are heard. Click here to register: https://registertovote.ca.gov/
We have the freedoms to make change, It’s time to use them!
I will be hosting a lunch with Nancy Pelosi (Speaker of the House), and you can bet that I will make her aware of our county and request her assistance to give us guidance and wisdom on how we can play our part for the successful outcome we all hope and deserve.

These are some of many of my charities I am committed to.
• Sandy’s House DTLA (for runaway Girls in Skidrow)
• Hollenbeck Youth Center East Los Angeles
• Boys and Girls Club Temecula, Murrieta and Lake Elsinore
•  Adopted Children 
• The Lupus Foundation 
• St. Jude Children’s Hospital 
• Children Hospital of Los Angeles 

Progressive, Moderate, Independent, Republican, Democrat, we are all in this together. I cannot do this without you!

Vote Blue No Matter Who!
Love Sandy Piña
#unitedwestand #sisepuede #bluewave #corruptgop",2019-08-14T21:20:21+0000,Sandy Piña California Delegate,100,499,10000,49999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Independent. Experienced. Community Focused.,2019-08-14T16:06:21+0000,HILLS FOR LEGISLATURE,0,99,5000,9999,0.000355,Arizona,0.000355,Mississippi,0.000355,Virginia,0.000355,Unknown,0.00071,Florida,0.000355,Illinois,0.000355,North Carolina,0.997158,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"☀☀☀☀☀ SOLAR is on the rise!

RELIABLE:  When the power goes out in your neighborhood, it won’t go out in your house!

RENEWABLE:  Solar energy is a good alternative to replace fossil fuel as the major energy source because solar power is renewable at absolutely no cost to supply energy infinitely.  Find out more: https://bit.ly/2Yq6wXY

GOVT REBATE:  The current 30% government rebate is expiring soon, so now is the best time to take action!  Find out more: https://bit.ly/2Yq6wXY

MORE EFFICIENT:  Homeowner solar panels can produce up to 25% more electricity than the lower efficiency models from just ten years ago.  That is a substantial jump in solar energy efficiency.  The future looks bright for solar panels.  Find out more: https://bit.ly/2Yq6wXY

MAKING A DECISION:  It’s important to gather all of the necessary information first; therefore:
 + To see if you qualify…
 + To discover your monthly savings…
 + To receive no cost, no obligation advice…
 + To identify good solar contractors in your area…
CLICK HERE: https://bit.ly/2Yq6wXY",2019-08-14T13:01:44+0000,"Robert Green, an independent freelance internet marketer",0,99,0,999,0.333333,Georgia,0.333333,Ohio,0.333333,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"☀☀☀☀☀ SOLAR is on the rise!

RELIABLE:  When the power goes out in your neighborhood, it won’t go out in your house!

RENEWABLE:  Solar energy is a good alternative to replace fossil fuel as the major energy source because solar power is renewable at absolutely no cost to supply energy infinitely.  Find out more: https://bit.ly/2Yq6wXY

GOVT REBATE:  The current 30% government rebate is expiring soon, so now is the best time to take action!  Find out more: https://bit.ly/2Yq6wXY

MORE EFFICIENT:  Homeowner solar panels can produce up to 25% more electricity than the lower efficiency models from just ten years ago.  That is a substantial jump in solar energy efficiency.  The future looks bright for solar panels.  Find out more: https://bit.ly/2Yq6wXY

MAKING A DECISION:  It’s important to gather all of the necessary information first; therefore:
 + To see if you qualify…
 + To discover your monthly savings…
 + To receive no cost, no obligation advice…
 + To identify good solar contractors in your area…
CLICK HERE: https://bit.ly/2Yq6wXY",2019-08-14T13:01:28+0000,"Robert Green, an independent freelance internet marketer",0,99,0,999,0.02381,Alabama,0.004762,Oklahoma,0.019048,Nebraska,0.004762,New Hampshire,0.038095,New Jersey,0.042857,New York,0.061905,North Carolina,0.004762,North Dakota,0.071429,Ohio,0.004762,Oregon,0.004762,Missouri,0.057143,Pennsylvania,0.009524,South Carolina,0.014286,Tennessee,0.047619,Texas,0.014286,Vermont,0.014286,Virginia,0.019048,Washington,0.004762,West Virginia,0.004762,Montana,0.009524,Mississippi,0.019048,Arizona,0.07619,Illinois,0.009524,Arkansas,0.128571,California,0.009524,Colorado,0.02381,Connecticut,0.071429,Florida,0.009524,Georgia,0.004762,Hawaii,0.02381,Indiana,0.02381,Minnesota,0.009524,Iowa,0.004762,Kansas,0.019048,Kentucky,0.004762,Louisiana,0.014286,Maine,0.004762,Maryland,0.019048,Massachusetts,0.028571,Michigan,0.019048,Wisconsin,,,,,,,,,,,,,,,,,,,,
"☀☀☀☀☀ SOLAR is on the rise!

RELIABLE:  When the power goes out in your neighborhood, it won’t go out in your house!

RENEWABLE:  Solar energy is a good alternative to replace fossil fuel as the major energy source because solar power is renewable at absolutely no cost to supply energy infinitely.  Find out more: https://bit.ly/2Yq6wXY

GOVT REBATE:  The current 30% government rebate is expiring soon, so now is the best time to take action!  Find out more: https://bit.ly/2Yq6wXY

MORE EFFICIENT:  Homeowner solar panels can produce up to 25% more electricity than the lower efficiency models from just ten years ago.  That is a substantial jump in solar energy efficiency.  The future looks bright for solar panels.  Find out more: https://bit.ly/2Yq6wXY

MAKING A DECISION:  It’s important to gather all of the necessary information first; therefore:
 + To see if you qualify…
 + To discover your monthly savings…
 + To receive no cost, no obligation advice…
 + To identify good solar contractors in your area…
CLICK HERE: https://bit.ly/2Yq6wXY",2019-08-14T13:01:06+0000,"Robert Green, an independent freelance internet marketer",0,99,0,999,0.00995,Alabama,0.00995,Rhode Island,0.074627,New York,0.039801,North Carolina,0.004975,North Dakota,0.089552,Ohio,0.014925,Oklahoma,0.014925,Oregon,0.044776,Pennsylvania,0.0199,South Carolina,0.014925,Nevada,0.004975,South Dakota,0.024876,Tennessee,0.029851,Texas,0.00995,Utah,0.004975,Vermont,0.029851,Virginia,0.0199,Washington,0.00995,West Virginia,0.024876,New Jersey,0.004975,Nebraska,0.024876,Arizona,0.0199,Indiana,0.0199,Arkansas,0.114428,California,0.00995,Colorado,0.00995,Connecticut,0.00995,Delaware,0.029851,Florida,0.029851,Georgia,0.074627,Illinois,0.00995,Iowa,0.004975,Montana,0.00995,Kansas,0.00995,Kentucky,0.00995,Maine,0.00995,Maryland,0.024876,Massachusetts,0.029851,Michigan,0.014925,Minnesota,0.00995,Missouri,0.0199,Wisconsin,,,,,,,,,,,,,,,,,,
"The Ramsey County District 1 Primary Special Election is TODAY. Get to the polls by 8:00 pm and vote for Mark Voss!

Follow the link below to look-up your polling location  👇👇",2019-08-14T00:39:08+0000,"Sheet Metal Workers PAC 10, 1681 Cope Ave E, Maplewood, MN 55109. This is an independent expenditure, not approved by any candidate or candidate committee.",0,99,0,999,1,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Ramsey County District 1 Primary Special Election is TODAY. Get to the polls by 8:00 pm and vote for Mark Voss!

Follow the link below to look-up your polling location  👇👇",2019-08-14T00:39:08+0000,"Sheet Metal Workers PAC 10, 1681 Cope Ave E, Maplewood, MN 55109. This is an independent expenditure, not approved by any candidate or candidate committee.",0,99,0,999,1,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
