ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.005814,Alaska,0.005814,Arkansas,0.005814,Alabama,0.011628,Maine,0.005814,Nebraska,0.005814,New Hampshire,0.017442,Oregon,0.005814,Washington,0.040698,Arizona,0.098837,California,0.017442,Virginia,0.017442,Connecticut,0.093023,Florida,0.023256,Georgia,0.011628,Maryland,0.05814,Michigan,0.052326,New Jersey,0.052326,New York,0.005814,South Dakota,0.017442,Wisconsin,0.005814,Utah,0.017442,Colorado,0.011628,Minnesota,0.034884,Illinois,0.017442,Indiana,0.040698,Iowa,0.005814,Kansas,0.02907,Kentucky,0.005814,Louisiana,0.017442,Massachusetts,0.017442,Missouri,0.011628,South Carolina,0.017442,Montana,0.017442,Nevada,0.011628,New Mexico,0.023256,North Carolina,0.052326,Ohio,0.017442,Oklahoma,0.052326,Pennsylvania,0.011628,Rhode Island,0.02907,Texas,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.096774,California,0.032258,Colorado,0.096774,Florida,0.064516,Illinois,0.032258,Kentucky,0.032258,Maryland,0.064516,Massachusetts,0.032258,Michigan,0.032258,Missouri,0.096774,New Jersey,0.064516,New York,0.096774,North Carolina,0.032258,Oregon,0.032258,South Carolina,0.032258,Tennessee,0.16129,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.029851,Arkansas,0.029851,Texas,0.014925,Virginia,0.014925,Oregon,0.014925,New Mexico,0.014925,New Jersey,0.029851,Michigan,0.014925,Louisiana,0.014925,Kansas,0.014925,Illinois,0.014925,Colorado,0.014925,Washington,0.029851,Utah,0.014925,Tennessee,0.164179,California,0.014925,South Carolina,0.059701,Pennsylvania,0.059701,Ohio,0.029851,North Carolina,0.074627,New York,0.014925,New Hampshire,0.014925,Nebraska,0.029851,Minnesota,0.059701,Massachusetts,0.029851,Maryland,0.059701,Indiana,0.089552,Florida,0.029851,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.02069,Alabama,0.006897,Virginia,0.041379,Pennsylvania,0.006897,Rhode Island,0.02069,South Carolina,0.013793,Tennessee,0.089655,Texas,0.006897,Utah,0.034483,Washington,0.006897,North Dakota,0.02069,Wisconsin,0.02069,Indiana,0.006897,Maine,0.006897,Mississippi,0.006897,New Mexico,0.006897,Oklahoma,0.013793,Oregon,0.082759,Ohio,0.027586,North Carolina,0.034483,Arizona,0.041379,Illinois,0.013793,Arkansas,0.117241,California,0.02069,Colorado,0.006897,Connecticut,0.048276,Florida,0.027586,Georgia,0.006897,Idaho,0.013793,Kansas,0.034483,New York,0.02069,Kentucky,0.013793,Maryland,0.034483,Massachusetts,0.02069,Michigan,0.006897,Minnesota,0.062069,Missouri,0.027586,New Jersey,0.006897,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.004598,Arkansas,0.034483,New Jersey,0.011494,Iowa,0.009195,Kansas,0.029885,Massachusetts,0.025287,Michigan,0.034483,Minnesota,0.011494,Missouri,0.002299,Montana,0.011494,Nevada,0.075862,New York,0.027586,Illinois,0.036782,Ohio,0.016092,Oklahoma,0.02069,Oregon,0.034483,Pennsylvania,0.016092,Tennessee,0.041379,Texas,0.029885,Virginia,0.027586,Washington,0.02069,Indiana,0.011494,Hawaii,0.011494,Louisiana,0.009195,New Hampshire,0.009195,Maine,0.004598,Mississippi,0.009195,New Mexico,0.025287,North Carolina,0.002299,North Dakota,0.002299,Idaho,0.004598,Kentucky,0.011494,Maryland,0.002299,Rhode Island,0.016092,Georgia,0.004598,South Carolina,0.002299,Utah,0.002299,Alabama,0.025287,Arizona,0.177011,California,0.022989,Colorado,0.013793,Connecticut,0.082759,Florida,0.027586,Wisconsin,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.004008,Hawaii,0.004008,Delaware,0.004008,Rhode Island,0.012024,South Carolina,0.01002,Tennessee,0.06012,Texas,0.022044,Virginia,0.034068,Washington,0.016032,Wisconsin,0.002004,Alaska,0.014028,Connecticut,0.002004,"Washington, District of Columbia",0.02004,Oregon,0.008016,Idaho,0.004008,Maine,0.006012,Minnesota,0.008016,Nebraska,0.004008,Nevada,0.01002,New Mexico,0.004008,North Dakota,0.006012,South Dakota,0.004008,Utah,0.002004,Vermont,0.034068,Pennsylvania,0.02004,Oklahoma,0.002004,Mississippi,0.012024,Iowa,0.006012,Alabama,0.028056,Arizona,0.008016,Arkansas,0.104208,California,0.02004,Colorado,0.094188,Florida,0.03006,Georgia,0.054108,Illinois,0.026052,Indiana,0.006012,Kansas,0.038076,Ohio,0.018036,Kentucky,0.01002,Louisiana,0.022044,Maryland,0.02004,Massachusetts,0.054108,Michigan,0.008016,Missouri,0.002004,Montana,0.024048,New Jersey,0.06012,New York,0.034068,North Carolina,0.004008,West Virginia,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,5000,9999,0.010448,Alabama,0.049829,Pennsylvania,0.008841,Nevada,0.003416,New Hampshire,0.024312,New Jersey,0.008439,New Mexico,0.07173,New York,0.035965,North Carolina,0.002612,North Dakota,0.062688,Ohio,0.013462,Oklahoma,0.016476,Oregon,0.004018,Rhode Island,0.003617,Montana,0.012256,South Carolina,0.002009,South Dakota,0.020695,Tennessee,0.070926,Texas,0.010046,Utah,0.001607,Vermont,0.022504,Virginia,0.019691,Washington,0.007635,West Virginia,0.017079,Wisconsin,0.009644,Nebraska,0.02612,Missouri,0.001206,Alaska,0.00442,Idaho,0.022704,Arizona,0.008439,Arkansas,0.064095,California,0.021901,Colorado,0.010448,Connecticut,0.002813,Delaware,0.002411,"Washington, District of Columbia",0.057263,Florida,0.025718,Georgia,0.002009,Hawaii,0.046414,Illinois,0.005626,Mississippi,0.029737,Indiana,0.013261,Iowa,0.010448,Kansas,0.020494,Kentucky,0.007836,Louisiana,0.004621,Maine,0.017279,Maryland,0.015069,Massachusetts,0.051638,Michigan,0.016677,Minnesota,0.001406,Wyoming
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.125,Arizona,0.1875,Florida,0.0625,Colorado,0.0625,Indiana,0.0625,Maryland,0.0625,Michigan,0.0625,Oregon,0.25,California,0.0625,Vermont,0.0625,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.012,Iowa,0.04,Ohio,0.016,Minnesota,0.016,Nevada,0.016,New Hampshire,0.028,New Jersey,0.012,New Mexico,0.048,New York,0.024,North Carolina,0.036,Oregon,0.028,Massachusetts,0.024,Pennsylvania,0.016,South Carolina,0.02,Tennessee,0.02,Texas,0.008,Virginia,0.052,Washington,0.012,West Virginia,0.028,Wisconsin,0.064,Michigan,0.012,Maryland,0.008,Louisiana,0.04,Colorado,0.004,Missouri,0.004,Idaho,0.004,Oklahoma,0.008,Alabama,0.044,Arizona,0.004,Arkansas,0.108,California,0.02,Connecticut,0.012,Maine,0.004,Delaware,0.004,"Washington, District of Columbia",0.072,Florida,0.02,Georgia,0.028,Illinois,0.024,Indiana,0.02,Kansas,0.036,Kentucky,0.004,Wyoming,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,1000,4999,0.002486,West Virginia,0.006103,Oklahoma,0.003391,Montana,0.005651,Nebraska,0.015823,Nevada,0.004069,New Hampshire,0.022378,New Jersey,0.007459,New Mexico,0.093807,New York,0.025995,North Carolina,0.001356,North Dakota,0.036618,Ohio,0.029159,Oregon,0.002712,Mississippi,0.03594,Pennsylvania,0.004747,Rhode Island,0.01085,South Carolina,0.000678,South Dakota,0.01085,Tennessee,0.044078,Texas,0.003617,Utah,0.004747,Vermont,0.017857,Virginia,0.036618,Washington,0.017179,Missouri,0.017179,Minnesota,0.000904,Wyoming,0.019213,Georgia,0.006781,Alabama,0.000678,Alaska,0.026899,Arizona,0.005199,Arkansas,0.186483,California,0.024412,Colorado,0.012206,Connecticut,0.003617,Delaware,0.009042,"Washington, District of Columbia",0.056736,Florida,0.002486,Hawaii,0.037071,Michigan,0.002034,Idaho,0.037975,Illinois,0.013336,Indiana,0.007007,Iowa,0.006781,Kansas,0.008137,Kentucky,0.006781,Louisiana,0.005651,Maine,0.015823,Maryland,0.027577,Massachusetts,0.015823,Wisconsin
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.072464,California,0.014493,Michigan,0.028986,Virginia,0.028986,Tennessee,0.028986,South Carolina,0.072464,Pennsylvania,0.028986,Oregon,0.086957,North Carolina,0.057971,New York,0.014493,New Jersey,0.014493,Nevada,0.043478,Missouri,0.028986,Minnesota,0.014493,Louisiana,0.072464,Florida,0.014493,Kentucky,0.014493,Delaware,0.014493,Colorado,0.014493,Arkansas,0.014493,Arizona,0.057971,Texas,0.086957,Ohio,0.043478,Maryland,0.028986,Indiana,0.057971,Illinois,0.014493,Georgia,0.028986,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.021583,Maryland,0.021583,Michigan,0.122302,California,0.021583,Colorado,0.115108,Florida,0.057554,Illinois,0.007194,Louisiana,0.014388,Massachusetts,0.007194,New Mexico,0.007194,West Virginia,0.079137,New York,0.057554,North Carolina,0.028777,Ohio,0.014388,Oklahoma,0.057554,Pennsylvania,0.05036,Washington,0.035971,Arizona,0.007194,Vermont,0.021583,Minnesota,0.007194,Delaware,0.007194,Nebraska,0.028777,Oregon,0.05036,Texas,0.007194,Alaska,0.007194,Arkansas,0.007194,Connecticut,0.007194,Georgia,0.021583,New Jersey,0.007194,Indiana,0.007194,Kansas,0.014388,Maine,0.021583,Missouri,0.007194,Montana,0.007194,Nevada,0.043165,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-19T19:12:19+0000,MoveOn.org Civic Action,0,99,0,999,0.047619,Florida,0.028571,Indiana,0.066667,Washington,0.038095,Virginia,0.019048,Utah,0.066667,Texas,0.038095,Pennsylvania,0.104762,New York,0.028571,New Hampshire,0.019048,Nebraska,0.028571,Minnesota,0.047619,Michigan,0.028571,Massachusetts,0.028571,Louisiana,0.009524,Kentucky,0.028571,Illinois,0.028571,Maryland,0.038095,Colorado,0.133333,California,0.009524,Alabama,0.009524,Rhode Island,0.009524,Oregon,0.009524,North Carolina,0.009524,Montana,0.009524,Missouri,0.009524,Iowa,0.019048,Georgia,0.009524,Connecticut,0.019048,Arizona,0.038095,Ohio,0.019048,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Verizon needs to take action! U.S. Senator Sherrod Brown (D-OH) is demanding Verizon Wireless take appropriate steps to protect employees against racism following reports that Martin Hopkins, a worker in Lancaster, Ohio, endured racist attacks and retaliation.

Add your name to the petition to demand Martin, be reinstated and demand Verizon Wireless implement in-person anti-racism training across the entire company. https://bit.ly/33h6P64",2019-08-19T18:11:22+0000,Verizon Workers Rising/CWA,0,99,1000,4999,0.019972,Alabama,0.092894,Texas,0.074315,New York,0.064097,North Carolina,0.0353,Ohio,0.006967,Oregon,0.028333,Pennsylvania,0.002787,Rhode Island,0.051556,South Carolina,0.001393,South Dakota,0.026939,Tennessee,0.005109,Utah,0.058987,New Jersey,0.037157,Virginia,0.011147,Washington,0.007431,Wisconsin,0.000929,Wyoming,0.000929,Alaska,0.001858,Maine,0.000464,Montana,0.002322,New Hampshire,0.000929,North Dakota,0.006967,Oklahoma,0.008825,New Mexico,0.003716,Nevada,0.019043,Arizona,0.039944,Illinois,0.01765,Arkansas,0.090107,California,0.007431,Colorado,0.010683,Connecticut,0.002322,Delaware,0.002787,"Washington, District of Columbia",0.054807,Florida,0.05202,Georgia,0.003251,Hawaii,0.002322,Idaho,0.007896,Indiana,0.004645,Nebraska,0.006038,Iowa,0.004645,Kansas,0.003716,Kentucky,0.010683,Louisiana,0.041338,Maryland,0.019043,Massachusetts,0.019972,Michigan,0.010218,Minnesota,0.006967,Mississippi,0.009289,Missouri,0.001858,West Virginia,,
"Anthony Scaramucci Reveals The Last Straw
William Southold | Opinion Columnist |The Southold Report
“Speaking fiction to power one story at a time.”
Veritas Per Ficta!

Donald Trump attacked Anthony Scaramucci (again) on Twitter this morning, just as I was finishing this story you are reading now. I had tracked Scaramucci down this weekend at Tate’s Bake Shop in Southampton. I had gotten the word that he was crazy for their in season, fresh picked raspberry scones, and why wouldn’t he be, I was chowing down on one when I saw him come through the door.

I gave him time to make his order and sit down before I approached him, and asked for a word. He took one look at his phone and shut it down before he looked up and said, “Sure, have a seat. I know you.”

I don’t know which surprised me more, the fact that he knew me, or the fact that he graciously allowed me to join him. It was early, and we were the only two seated on the far side, furthest from the counter.

“I know you,” he repeated, “I’ve seen you around D.C. Tell me your name again.”

I did, and he responded, “Oh, yeah, the Fake News guy.”

“None other.""

“Hey, you know I was once a Fake HouseGuest on Celebrity Big Brother 2.”

“Celebrity Big Brother . . .?”

“A show I was on once. It was a blast. You didn’t see it. That’s OK. So what can I do for you Mr. Fake News Guy?”

“Well,” I said, trying to get right to it, “you’ve been all over the news lately, encouraging people . . .”

“To think for themselves” he cut me off. “We are in a terrible fix, our country of ours, and we need to do something about it. Quickly. Bigly, as my old but briefest of bosses might have said it.”

He sounded hopped up on coffee, but there was no food or drink in front of him.

“I’ve heard you’re working with Bill Kristol, to come up with a challenger to your once brief boss,” I said.

Just then the waitress brought his order over. Yep, raspberry scone. Nailed it!

“Thank you, Margaret. Looks great,” he told her.

“Always is,” she said, and turned and left.

“You know, it’s always important to thank your service people, by name. By name,” he repeated. They don’t always stay as waitresses, or whatever. People need recognition! They need to know when they are doing their job well.  That's how you get better service.  Now, what were we talking about? I gotta tell ya, I come in here to work, so . . .” hands extended, palms up, phone at the ready, with a little shrug.

I took it as intended, to bring our brief conversation to an end.

“So any comment on Kristol?” I asked him, making ready to get up.

“Something’s gotta be done, I can tell you that, and Kristol’s a man who can pull it all together.

He paused a moment, in thought. “You know, everybody thought I got fired because of my profanity laced tirade. The truth is, I wanted out. Do you know what was the last thing Trump asked me to do?”

“You mean before you . . . left as Communication Director?

“Yeah. The big guy could tell things were goin’ south with his Black Outreach” he liked to call it. He calls me into the Oval, and shows me this gold plated statue he had made. Says right on it, World’s Least Racist Person EVER!.

“He had a statue of himself, World’s Least Racist . . . “

“Yeah, you got it. He told me I had to find a Black celebrity, he wanted Iron Mike, or Dennis Rodman, or Kanye, that’s who he really wanted. He told me to find one of them, and tell them to present him with this statue. Like it was their idea.”

“That’s a little . . . bold.”

“Ya think? It’s bull goose looney! I said Boss, he used to like me to call him Boss, I said you can’t ask someone else to lie for you. You gotta go at it straight. There must be plenty of celebs willing to come out for you over racism. And he says, no, this is the way. It’s gotta be big. We can do the whole thing in the Rose Garden, it’s gotta be the gold plated statue.”

“I say, but it’s all a big lie you’re trying to pull off, you want someone to go on the record with your lie, and he says, Mooch, you know it’s my way or the highway around here. You get that much don’t you?”

“That was his response?”

“The Big Lie, the bigger the better. People need to stop putting up with it. I called him on it. He doesn’t like that one bit. Next thing I know, I got canned.”

“So, can I quote you on this?”

“Sure. Quote me all you want. People need to know this stuff. It’s time to pull the plug on this nut job.”

I left Mr. Scaramucci to his coffee and scone, and was working on this story when Trump unleashed his latest attack dog tweet on the Mooch. So, that’s the story at this hour. It’s bound to change, though. It’s about Trump.

Central News Service, proudly bringing you the fakest news anywhere, featuring our very own Pulitzer Prize winning Fake Newsman, William Southold

(CNS Disclaimer: Mr. Southold has in no way won the Pulitzer Prize.)",2019-08-19T15:17:52+0000,Bill Besser ,0,99,0,999,0.018405,Alabama,0.02454,Virginia,0.030675,Ohio,0.030675,Oklahoma,0.018405,Oregon,0.042945,Pennsylvania,0.01227,South Carolina,0.006135,South Dakota,0.02454,Tennessee,0.079755,Texas,0.02454,Washington,0.042945,New York,0.02454,Wisconsin,0.006135,Wyoming,0.01227,Hawaii,0.006135,Idaho,0.01227,Indiana,0.006135,Minnesota,0.006135,Mississippi,0.006135,Nebraska,0.03681,North Carolina,0.018405,New Mexico,0.006135,Alaska,0.02454,Iowa,0.042945,Arizona,0.030675,Arkansas,0.04908,California,0.02454,Colorado,0.006135,Delaware,0.018405,Florida,0.042945,Georgia,0.067485,Illinois,0.01227,Kansas,0.01227,New Jersey,0.042945,Kentucky,0.018405,Louisiana,0.018405,Maine,0.006135,Maryland,0.006135,Massachusetts,0.04908,Michigan,0.006135,Missouri,0.006135,Montana,0.01227,Nevada,0.006135,Utah,,,,,,,,,,,,,,
"It's World Humanitarian Day AND #MemberMonday — Clara Luper seemed like the obvious fit. 

During her 41 years as an award-winning Oklahoma educator, Luper taught history and made history. She grew up in Okfuskee County (near Hoffman) and went on to receive her Bachelor of Arts degree from Langston University and her master's degree from The University of Oklahoma. 

Luper is known as the mother of the civil rights movement. In 1958, she coordinated the first publicized sit-in in the nation at the Katz Drug Store lunch counter in Oklahoma City. Thanks to her persistence and patience, Katz desegregated the lunch counters in each of its 38 stores. 

""I knew I was right, because somewhere I read in the 14th Amendment that I was a citizen and I had rights, and I had the right to eat. Within that hamburger was the whole essence of democracy. If you could deny me the right to eat, you could deny me the right to live or work where I want."" — Clara Luper

This month is also the 50th anniversary of the OKC Sanitation Strike, where more than 200 Black sanitation workers went on strike, citing poor working conditions, pay and racist treatment. Luper was instrumental in leading this movement. 

Visit reveel.it/lp/s/pbpsg2 to learn more about Luper's life and accomplishments.",2019-08-19T15:00:37+0000,The Oklahoma Hall of Fame,100,499,10000,49999,1,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As I said on AMJoy today to a Republican complaining that we use the word ""Racism"" too much: “What word would you prefer instead of racist and bigoted? Is there a word you would find more politically correct you would like us to use to describe Donald Trump’s racist, bigoted things?” https://www.mediaite.com/tv/msnbc-panel-clashes-in-heated-debate-on-racism-white-privilege-you-said-i-cant-have-an-opinion/",2019-08-19T11:48:19+0000,Dean Obeidallah,0,99,0,999,0.013825,Alabama,0.004608,New Mexico,0.032258,Virginia,0.023041,Washington,0.013825,Wisconsin,0.004608,Delaware,0.004608,Maine,0.004608,Montana,0.004608,New Hampshire,0.009217,South Carolina,0.02765,Texas,0.004608,West Virginia,0.036866,Arizona,0.092166,California,0.009217,Hawaii,0.041475,Illinois,0.02765,Iowa,0.041475,Michigan,0.032258,New Jersey,0.009217,Utah,0.032258,Tennessee,0.009217,Arkansas,0.023041,Massachusetts,0.032258,Colorado,0.004608,Connecticut,0.059908,Florida,0.032258,Georgia,0.023041,Indiana,0.013825,Kansas,0.009217,Kentucky,0.02765,Maryland,0.018433,Minnesota,0.004608,Rhode Island,0.013825,Mississippi,0.032258,Missouri,0.023041,Nevada,0.069124,New York,0.036866,Ohio,0.013825,Oklahoma,0.018433,Oregon,0.036866,Pennsylvania,0.02765,North Carolina,,,,,,,,,,,,,,,,,,
"MASSACHUSETTS LAW ENFORCEMENT RESPONDS TO WARREN'S DANGEROUS COP BASHING; PUTTING ITS POLICE OFFICERS IN DANGER.  WARREN CALLED POLICE OFFICERS RACIST MURDERERS FOR POLITICAL POINTS.

MASSACHUSETTS COALITION OF POLICE HAVE RUN FULL-PAGE NEWSPAPER ADS BLASTING WARREN’S ANTI-COP “PANDERING,” CALLING IT “APPALLING,” CHARGING IT’S GETTING “OFFICERS AND CITIZENS HURT AND KILLED.”

https://www.lawenforcementtoday.com/chief-to-liz-warren-come-see-what-being-a-cop-is-like/",2019-08-19T08:27:48+0000,Verde Village News,0,99,0,999,0.994253,Arizona,0.005747,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
