ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"Amy Klobuchar and Andrew Yang just qualified for the fall debates. And Julián Castro and Tulsi Gabbard are on the cusp of getting there as well.

With more and more candidates qualifying every day --, bringing the number of candidates on stage to nine -- we need to make sure this underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.005348,Arizona,0.080214,Washington,0.032086,Ohio,0.058824,Oregon,0.026738,Pennsylvania,0.010695,Tennessee,0.026738,Texas,0.032086,Virginia,0.010695,Wisconsin,0.085561,New York,0.005348,Alabama,0.005348,Alaska,0.005348,Idaho,0.010695,Iowa,0.005348,South Carolina,0.005348,West Virginia,0.032086,North Carolina,0.016043,New Mexico,0.197861,California,0.026738,Illinois,0.02139,Colorado,0.010695,Connecticut,0.005348,Delaware,0.005348,"Washington, District of Columbia",0.048128,Florida,0.032086,Georgia,0.005348,Indiana,0.053476,New Jersey,0.02139,Maryland,0.048128,Massachusetts,0.005348,Michigan,0.032086,Minnesota,0.010695,Missouri,0.005348,Montana,0.010695,New Hampshire,0.005348,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andrew Yang just hit the polling threshold to be on the September debate stage. With so many candidates, we need to make sure this underdog campaign stands out. 

Will you chip in today to -and give us the chance to stand out in a crowded field?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.111111,California,0.111111,Florida,0.111111,Illinois,0.111111,Minnesota,0.111111,Missouri,0.111111,New Jersey,0.111111,North Carolina,0.111111,Oklahoma,0.111111,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andrew Yang just hit the polling threshold to be on the September debate stage. With so many candidates, we need to make sure this underdog campaign stands out. 

Will you chip in today to -and give us the chance to stand out in a crowded field?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.222222,Florida,0.222222,Illinois,0.111111,New York,0.111111,North Carolina,0.111111,Ohio,0.111111,Pennsylvania,0.111111,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andrew Yang just hit the polling threshold to be on the September debate stage. With so many candidates, we need to make sure this underdog campaign stands out. 

Will you chip in today to -and give us the chance to stand out in a crowded field?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.005515,Alabama,0.022059,Oregon,0.001838,Nebraska,0.005515,New Hampshire,0.042279,New Jersey,0.005515,New Mexico,0.073529,New York,0.027574,North Carolina,0.038603,Ohio,0.007353,Oklahoma,0.055147,Pennsylvania,0.012868,Missouri,0.005515,Rhode Island,0.011029,South Carolina,0.001838,South Dakota,0.011029,Tennessee,0.036765,Texas,0.003676,Vermont,0.033088,Virginia,0.038603,Washington,0.003676,West Virginia,0.003676,Montana,0.001838,Mississippi,0.020221,Arizona,0.005515,Idaho,0.007353,Arkansas,0.101103,California,0.016544,Colorado,0.018382,Connecticut,0.011029,Delaware,0.003676,"Washington, District of Columbia",0.049632,Florida,0.011029,Georgia,0.049632,Illinois,0.027574,Minnesota,0.025735,Indiana,0.018382,Iowa,0.009191,Kansas,0.012868,Kentucky,0.007353,Louisiana,0.011029,Maine,0.023897,Maryland,0.042279,Massachusetts,0.045956,Michigan,0.033088,Wisconsin,,,,,,,,,,,,
"Amy Klobuchar and Andrew Yang just qualified for the fall debates. And Julián Castro and Tulsi Gabbard are on the cusp of getting there as well.

With more and more candidates qualifying every day --, bringing the number of candidates on stage to nine -- we need to make sure this underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.035088,Alabama,0.070175,New Jersey,0.017544,New Hampshire,0.017544,Wyoming,0.017544,Wisconsin,0.017544,Washington,0.017544,Vermont,0.035088,Texas,0.017544,South Dakota,0.017544,South Carolina,0.052632,Pennsylvania,0.035088,Oregon,0.017544,Oklahoma,0.035088,New York,0.017544,Nevada,0.035088,Arizona,0.052632,Minnesota,0.035088,Michigan,0.070175,Massachusetts,0.017544,Maryland,0.017544,Louisiana,0.017544,Kentucky,0.017544,Kansas,0.017544,Indiana,0.052632,Illinois,0.035088,Georgia,0.035088,Florida,0.035088,"Washington, District of Columbia",0.122807,California,0.017544,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andrew Yang just hit the polling threshold to be on the September debate stage. With so many candidates, we need to make sure this underdog campaign stands out. 

Will you chip in today to -and give us the chance to stand out in a crowded field?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.034483,Arizona,0.034483,New York,0.068966,Virginia,0.034483,Vermont,0.034483,Pennsylvania,0.034483,Oregon,0.068966,Ohio,0.068966,North Carolina,0.034483,Massachusetts,0.206897,California,0.034483,Maryland,0.034483,Kentucky,0.034483,Iowa,0.034483,Indiana,0.034483,Illinois,0.103448,Florida,0.034483,Connecticut,0.068966,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amy Klobuchar and Andrew Yang just qualified for the fall debates. And Julián Castro and Tulsi Gabbard are on the cusp of getting there as well.

With more and more candidates qualifying every day --, bringing the number of candidates on stage to nine -- we need to make sure this underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message?",2019-08-15T18:02:06+0000,Cory 2020,0,99,1000,4999,0.00398,Alabama,0.00398,Rhode Island,0.007297,New Hampshire,0.058706,New Jersey,0.007297,New Mexico,0.086235,New York,0.024544,North Carolina,0.00199,North Dakota,0.025871,Ohio,0.00597,Oklahoma,0.026202,Oregon,0.041791,Pennsylvania,0.009619,South Carolina,0.002653,Nebraska,0.000995,South Dakota,0.009287,Tennessee,0.030514,Texas,0.004643,Utah,0.004312,Vermont,0.023549,Virginia,0.054395,Washington,0.000663,West Virginia,0.014594,Wisconsin,0.00199,Mississippi,0.007297,Nevada,0.00398,Montana,0.002653,Alaska,0.004643,Idaho,0.022886,Arizona,0.002985,Arkansas,0.189718,California,0.020896,Colorado,0.014925,Connecticut,0.004975,Delaware,0.008292,"Washington, District of Columbia",0.044776,Florida,0.016584,Georgia,0.005638,Hawaii,0.040796,Illinois,0.01194,Missouri,0.016915,Indiana,0.01393,Iowa,0.006302,Kansas,0.006302,Kentucky,0.004312,Louisiana,0.004975,Maine,0.019569,Maryland,0.033167,Massachusetts,0.021227,Michigan,0.018905,Minnesota,0.000332,Wyoming
"Andrew Yang just hit the polling threshold to be on the September debate stage. With so many candidates, we need to make sure this underdog campaign stands out. 

Will you chip in today to -and give us the chance to stand out in a crowded field?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.004886,Alabama,0.035831,Pennsylvania,0.006515,Nevada,0.003257,New Hampshire,0.060261,New Jersey,0.006515,New Mexico,0.100977,New York,0.032573,North Carolina,0.021173,Ohio,0.004886,Oklahoma,0.022801,Oregon,0.003257,Rhode Island,0.003257,Montana,0.016287,South Carolina,0.003257,South Dakota,0.013029,Tennessee,0.027687,Texas,0.003257,Utah,0.004886,Vermont,0.045603,Virginia,0.027687,Washington,0.001629,West Virginia,0.003257,Nebraska,0.011401,Missouri,0.026059,Arizona,0.001629,Idaho,0.001629,Arkansas,0.114007,California,0.029316,Colorado,0.021173,Connecticut,0.006515,Delaware,0.001629,"Washington, District of Columbia",0.053746,Florida,0.016287,Georgia,0.003257,Hawaii,0.039088,Illinois,0.003257,Mississippi,0.017915,Indiana,0.030945,Iowa,0.003257,Kansas,0.009772,Kentucky,0.004886,Louisiana,0.009772,Maine,0.029316,Maryland,0.034202,Massachusetts,0.030945,Michigan,0.027687,Minnesota,0.019544,Wisconsin,,,,,,
"Amy Klobuchar and Andrew Yang just qualified for the fall debates. And Julián Castro and Tulsi Gabbard are on the cusp of getting there as well.

With more and more candidates qualifying every day --, bringing the number of candidates on stage to nine -- we need to make sure this underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message?",2019-08-15T18:02:06+0000,Cory 2020,0,99,1000,4999,0.00502,Alabama,0.004016,Rhode Island,0.018072,New Hampshire,0.057229,New Jersey,0.007028,New Mexico,0.094378,New York,0.022088,North Carolina,0.026104,Ohio,0.008032,Oklahoma,0.023092,Oregon,0.055221,Pennsylvania,0.006024,South Carolina,0.004016,Nebraska,0.003012,South Dakota,0.009036,Tennessee,0.034137,Texas,0.00502,Utah,0.00502,Vermont,0.028112,Virginia,0.050201,Washington,0.004016,West Virginia,0.012048,Wisconsin,0.001004,Wyoming,0.01004,Nevada,0.006024,Montana,0.021084,Arizona,0.001004,Idaho,0.002008,Arkansas,0.135542,California,0.040161,Colorado,0.026104,Connecticut,0.004016,Delaware,0.012048,"Washington, District of Columbia",0.032129,Florida,0.014056,Georgia,0.001004,Hawaii,0.036145,Illinois,0.011044,Missouri,0.014056,Indiana,0.016064,Iowa,0.00502,Kansas,0.011044,Kentucky,0.00502,Louisiana,0.007028,Maine,0.019076,Maryland,0.029116,Massachusetts,0.027108,Michigan,0.031124,Minnesota,0.001004,Alaska,,,,
"Amy Klobuchar and Andrew Yang just qualified for the fall debates. And Julián Castro and Tulsi Gabbard are on the cusp of getting there as well.

With more and more candidates qualifying every day --, bringing the number of candidates on stage to nine -- we need to make sure this underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.055249,Arizona,0.005525,Utah,0.01105,Oklahoma,0.022099,Oregon,0.027624,Pennsylvania,0.044199,South Carolina,0.01105,Tennessee,0.055249,Texas,0.016575,Virginia,0.005525,North Dakota,0.049724,Washington,0.005525,West Virginia,0.005525,Wisconsin,0.005525,Alabama,0.005525,Delaware,0.005525,Kentucky,0.005525,Nebraska,0.01105,Ohio,0.027624,North Carolina,0.01105,Arkansas,0.016575,Iowa,0.154696,California,0.033149,Colorado,0.016575,Connecticut,0.016575,"Washington, District of Columbia",0.027624,Florida,0.016575,Georgia,0.033149,Illinois,0.005525,Maine,0.049724,New York,0.027624,Maryland,0.044199,Massachusetts,0.005525,Michigan,0.033149,Minnesota,0.01105,Nevada,0.022099,New Hampshire,0.093923,New Jersey,0.005525,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amy Klobuchar and Andrew Yang just qualified for the fall debates. And Julián Castro and Tulsi Gabbard are on the cusp of getting there as well.

With more and more candidates qualifying every day --, bringing the number of candidates on stage to nine -- we need to make sure this underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message?",2019-08-15T18:02:06+0000,Cory 2020,0,99,0,999,0.152542,California,0.067797,New York,0.016949,Connecticut,0.084746,Washington,0.016949,Utah,0.016949,Texas,0.033898,Tennessee,0.084746,Pennsylvania,0.033898,Oregon,0.033898,Ohio,0.050847,North Carolina,0.016949,New Jersey,0.084746,Colorado,0.016949,Montana,0.033898,Minnesota,0.016949,Massachusetts,0.016949,Maryland,0.016949,Maine,0.033898,Indiana,0.050847,Illinois,0.016949,Georgia,0.050847,Florida,0.016949,"Washington, District of Columbia",0.033898,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cory Booker has received six figures in contributions from public-sector labor unions since 2013. See who his top contributors are.,2019-08-15T13:40:22+0000,Center for Union Facts,0,99,5000,9999,0.013996,Alabama,0.074757,Pennsylvania,0.004096,Nevada,0.005462,New Hampshire,0.029015,New Jersey,0.01775,New Mexico,0.040963,New York,0.0227,North Carolina,0.001707,North Dakota,0.042669,Ohio,0.044035,Oklahoma,0.012118,Oregon,0.008875,Rhode Island,0.003414,Montana,0.01775,South Carolina,0.00256,South Dakota,0.013825,Tennessee,0.043011,Texas,0.003072,Utah,0.019457,Virginia,0.017409,Washington,0.013996,West Virginia,0.010582,Wisconsin,0.002219,Wyoming,0.00495,Nebraska,0.015873,Missouri,0.011435,Alaska,0.003926,Idaho,0.010753,Arizona,0.012459,Arkansas,0.035672,California,0.005291,Colorado,0.008363,Connecticut,0.003243,Delaware,0.000341,"Washington, District of Columbia",0.098993,Florida,0.016385,Georgia,0.001536,Hawaii,0.08824,Illinois,0.011265,Mississippi,0.018945,Indiana,0.024236,Iowa,0.008363,Kansas,0.01519,Kentucky,0.013313,Louisiana,0.003755,Maine,0.015702,Maryland,0.044718,Massachusetts,0.034818,Michigan,0.024919,Minnesota,0.001877,Vermont
"Senator and presidential candidate Cory Booker has introduced legislation that puts rural America at the center of addressing climate change, supporters say. http://bit.ly/33seKxL",2019-08-15T11:53:56+0000,The Daily Yonder,0,99,1000,4999,0.015272,Alabama,0.00664,South Carolina,0.002656,New Hampshire,0.00996,New Jersey,0.004648,New Mexico,0.045817,New York,0.058433,North Carolina,0.00996,North Dakota,0.035857,Ohio,0.00996,Oklahoma,0.01992,Oregon,0.02324,Pennsylvania,0.025896,South Dakota,0.019256,Nebraska,0.055777,Tennessee,0.033865,Texas,0.003984,Utah,0.00664,Vermont,0.042497,Virginia,0.017264,Washington,0.035857,West Virginia,0.0166,Wisconsin,0.001328,Wyoming,0.001992,Hawaii,0.002656,Nevada,0.008632,Montana,0.00332,Alaska,0.031873,Illinois,0.008632,Arizona,0.011952,Arkansas,0.037849,California,0.00996,Colorado,0.00664,Connecticut,0.001992,Delaware,0.015272,"Washington, District of Columbia",0.017264,Florida,0.021912,Georgia,0.005312,Idaho,0.013944,Indiana,0.021248,Missouri,0.024568,Iowa,0.025896,Kansas,0.109562,Kentucky,0.021248,Louisiana,0.005976,Maine,0.011288,Maryland,0.017264,Massachusetts,0.01992,Michigan,0.021248,Minnesota,0.019256,Mississippi,0.001992,Rhode Island
"My campaign manager woke me up this morning with the best news — I’m polling at 6% in the early primary states, neck and neck with Kamala Harris and Pete Buttigieg. I wouldn’t be here without you. Let’s keep up the momentum, team!

Add your name today to keep up the momentum.",2019-08-14T20:31:50+0000,Cory 2020,0,99,1000,4999,0.001418,Delaware,0.038298,Pennsylvania,0.011348,Nevada,0.003546,New Hampshire,0.01773,New Jersey,0.006383,New Mexico,0.042553,New York,0.025532,North Carolina,0.002128,North Dakota,0.040426,Ohio,0.017021,Oklahoma,0.024823,Oregon,0.004255,Rhode Island,0.002837,Montana,0.00922,South Carolina,0.002128,South Dakota,0.01844,Tennessee,0.080142,Texas,0.007092,Utah,0.003546,Vermont,0.020567,Virginia,0.043972,Washington,0.002837,West Virginia,0.01773,Wisconsin,0.004965,Nebraska,0.023404,Missouri,0.014184,Alabama,0.004965,Idaho,0.002128,Alaska,0.034043,Arizona,0.008511,Arkansas,0.131915,California,0.017021,Colorado,0.006383,Connecticut,0.007092,"Washington, District of Columbia",0.048936,Florida,0.019149,Georgia,0.004965,Hawaii,0.041844,Illinois,0.007801,Mississippi,0.034043,Indiana,0.014184,Iowa,0.012057,Kansas,0.017021,Kentucky,0.007801,Louisiana,0.002837,Maine,0.011348,Maryland,0.024113,Massachusetts,0.035461,Michigan,0.01844,Minnesota,0.001418,Wyoming
"🚨MOMENTUM ALERT 🚨In the most recent poll of the early primary states, Cory Booker is at 6% — neck and neck with Kamala Harris and Pete Buttigieg. Help him keep up the momentum today.

Will you join us to keep our campaign going strong?",2019-08-14T20:31:50+0000,Cory 2020,0,99,1000,4999,0.002332,Alaska,0.004082,Rhode Island,0.012828,Nevada,0.006997,New Hampshire,0.023324,New Jersey,0.006414,New Mexico,0.043149,New York,0.023907,North Carolina,0.043149,Ohio,0.009329,Oklahoma,0.01691,Oregon,0.036735,Pennsylvania,0.011662,South Carolina,0.004082,Montana,0.004082,South Dakota,0.012245,Tennessee,0.074052,Texas,0.008163,Utah,0.001166,Vermont,0.02449,Virginia,0.039067,Washington,0.004082,West Virginia,0.022157,Wisconsin,0.046647,Illinois,0.008746,Nebraska,0.02449,Missouri,0.001749,North Dakota,0.025656,Georgia,0.002915,Wyoming,0.014577,Alabama,0.034402,Arizona,0.006997,Arkansas,0.109621,California,0.019825,Colorado,0.009913,Connecticut,0.001749,Delaware,0.004082,"Washington, District of Columbia",0.058309,Florida,0.001749,Hawaii,0.012245,Mississippi,0.009913,Idaho,0.026239,Indiana,0.018659,Iowa,0.011079,Kansas,0.01516,Kentucky,0.011079,Louisiana,0.005248,Maine,0.012245,Maryland,0.018076,Massachusetts,0.01691,Minnesota,0.037318,Michigan
"My campaign manager woke me up this morning with the best news — I’m polling at 6% in the early primary states, neck and neck with Kamala Harris and Pete Buttigieg. I wouldn’t be here without you. Let’s keep up the momentum, team!

Add your name today to keep up the momentum.",2019-08-14T20:31:48+0000,Cory 2020,100,499,1000,4999,0.008433,Alabama,0.176127,California,0.003568,Rhode Island,0.011028,South Carolina,0.000649,South Dakota,0.011677,Tennessee,0.006163,Utah,0.002271,Vermont,0.021408,Virginia,0.001622,West Virginia,0.014921,Wisconsin,0.001946,Wyoming,0.011677,Connecticut,0.00519,Oklahoma,0.047356,Florida,0.015569,Georgia,0.028219,New Jersey,0.075576,New York,0.022381,North Carolina,0.030814,Oregon,0.039572,Texas,0.02303,Arizona,0.032436,Massachusetts,0.013299,Nevada,0.048654,Pennsylvania,0.038599,Ohio,0.002595,Alaska,0.014272,Kentucky,0.004865,Arkansas,0.024651,Colorado,0.003244,Delaware,0.015894,"Washington, District of Columbia",0.006487,Hawaii,0.003568,Idaho,0.036977,Illinois,0.017515,Indiana,0.012001,Iowa,0.006163,Kansas,0.006163,Louisiana,0.001297,North Dakota,0.00519,Maine,0.020435,Maryland,0.029517,Michigan,0.015245,Minnesota,0.002271,Mississippi,0.014272,Missouri,0.005838,Montana,0.004541,Nebraska,0.00519,New Hampshire,0.00746,New Mexico,0.042167,Washington
"🚨MOMENTUM ALERT 🚨In the most recent poll of the early primary states, Cory Booker is at 6% — neck and neck with Kamala Harris and Pete Buttigieg. Help him keep up the momentum today.

Will you join us to keep our campaign going strong?",2019-08-14T20:31:48+0000,Cory 2020,100,499,1000,4999,0.005441,Alabama,0.049274,Florida,0.011185,South Carolina,0.001511,South Dakota,0.04081,Texas,0.005744,Utah,0.005139,Vermont,0.020254,Virginia,0.001209,West Virginia,0.013603,Wisconsin,0.001511,Wyoming,0.158404,California,0.040508,Illinois,0.048972,Pennsylvania,0.005744,Louisiana,0.01844,Maryland,0.033555,Massachusetts,0.032648,Michigan,0.003325,Mississippi,0.011185,Nevada,0.07497,New York,0.032044,Ohio,0.039601,Washington,0.024486,North Carolina,0.005441,Rhode Island,0.032044,Oregon,0.001511,Alaska,0.012394,Iowa,0.022068,Arizona,0.003628,Arkansas,0.026602,Colorado,0.012394,Connecticut,0.003325,Delaware,0.015115,"Washington, District of Columbia",0.018742,Georgia,0.002418,Hawaii,0.003325,Idaho,0.019952,Indiana,0.009674,Kansas,0.005441,Oklahoma,0.008162,Kentucky,0.005744,Maine,0.016626,Minnesota,0.017533,Missouri,0.004534,Montana,0.007557,Nebraska,0.006046,New Hampshire,0.030834,New Jersey,0.009371,New Mexico,0.000605,North Dakota,0.019347,Tennessee
"My campaign manager woke me up this morning with the best news — I’m polling at 6% in the early primary states, neck and neck with Kamala Harris and Pete Buttigieg. I wouldn’t be here without you. Let’s keep up the momentum, team!

Add your name today to keep up the momentum.",2019-08-14T20:31:42+0000,Cory 2020,0,99,1000,4999,0.015873,Alabama,0.040373,Michigan,0.040718,Washington,0.005866,West Virginia,0.002415,Wyoming,0.024155,Arizona,0.131125,California,0.010007,Connecticut,0.052795,Florida,0.020359,Georgia,0.047964,Illinois,0.012077,Iowa,0.017598,Minnesota,0.006211,Utah,0.02381,New Jersey,0.011732,Oklahoma,0.037612,Pennsylvania,0.012077,South Carolina,0.061077,Texas,0.02381,Virginia,0.021739,Wisconsin,0.024155,Massachusetts,0.006556,Montana,0.008627,Nevada,0.002761,Vermont,0.017598,Tennessee,0.00207,Alaska,0.004486,Maine,0.009662,Arkansas,0.023119,Colorado,0.004141,Delaware,0.004831,"Washington, District of Columbia",0.004831,Hawaii,0.006211,Idaho,0.022084,Indiana,0.007937,Kansas,0.014493,Kentucky,0.011042,Louisiana,0.011042,Maryland,0.003451,South Dakota,0.012767,Mississippi,0.020014,Missouri,0.007591,Nebraska,0.003796,New Hampshire,0.011387,New Mexico,0.045549,New York,0.003796,North Dakota,0.034507,Ohio,0.019324,Oregon,0.003796,Rhode Island,0.028986,North Carolina
"🚨MOMENTUM ALERT 🚨In the most recent poll of the early primary states, Cory Booker is at 6% — neck and neck with Kamala Harris and Pete Buttigieg. Help him keep up the momentum today.

Will you join us to keep our campaign going strong?",2019-08-14T20:31:42+0000,Cory 2020,0,99,1000,4999,0.003305,Alaska,0.022536,Missouri,0.009315,Arkansas,0.13732,California,0.023738,Colorado,0.001803,Delaware,0.051683,Florida,0.010517,Kansas,0.015024,Kentucky,0.040865,Michigan,0.019531,Minnesota,0.009315,Mississippi,0.022236,New Jersey,0.011118,Alabama,0.052284,New York,0.010817,South Carolina,0.0622,Texas,0.009315,Utah,0.024339,Virginia,0.036058,Washington,0.019531,Wisconsin,0.008113,Maryland,0.017428,Massachusetts,0.033954,Ohio,0.030349,Arizona,0.0003,Wyoming,0.00631,Connecticut,0.006911,Nebraska,0.005108,"Washington, District of Columbia",0.021334,Georgia,0.003005,Hawaii,0.007212,Idaho,0.046875,Illinois,0.022837,Indiana,0.015625,Iowa,0.010817,Louisiana,0.003606,Maine,0.004207,Montana,0.011418,Nevada,0.006911,West Virginia,0.003005,New Hampshire,0.007813,New Mexico,0.026442,North Carolina,0.002404,North Dakota,0.011719,Oklahoma,0.039663,Pennsylvania,0.005108,Rhode Island,0.004808,South Dakota,0.015024,Tennessee,0.001202,Vermont,0.027644,Oregon
"🚨MOMENTUM ALERT 🚨In the most recent poll of the early primary states, Cory Booker is at 6% — neck and neck with Kamala Harris and Pete Buttigieg. Help him keep up the momentum today.

Will you join us to keep our campaign going strong?",2019-08-14T20:31:35+0000,Cory 2020,0,99,1000,4999,0.001094,Vermont,0.013133,South Carolina,0.002736,New Hampshire,0.007387,New Mexico,0.056635,New York,0.022435,North Carolina,0.001915,North Dakota,0.037209,Ohio,0.016416,Oklahoma,0.018605,Oregon,0.032558,Pennsylvania,0.002462,Rhode Island,0.003557,South Dakota,0.006019,Nebraska,0.081532,Texas,0.005746,Utah,0.021614,Virginia,0.032558,Washington,0.022435,Wisconsin,0.141176,California,0.052804,Illinois,0.018605,Massachusetts,0.021067,Tennessee,0.00383,West Virginia,0.012859,Nevada,0.005472,Montana,0.001368,Wyoming,0.006293,Hawaii,0.021067,Alabama,0.00383,Alaska,0.022982,Arizona,0.008755,Arkansas,0.016689,Colorado,0.007661,Connecticut,0.001642,Delaware,0.002189,"Washington, District of Columbia",0.048153,Florida,0.023529,Georgia,0.005198,Idaho,0.023803,Missouri,0.022161,Indiana,0.012859,Iowa,0.009576,Kansas,0.016689,Kentucky,0.011491,Louisiana,0.004378,Maine,0.01067,Maryland,0.032011,Michigan,0.015321,Minnesota,0.007934,Mississippi,0.021888,New Jersey
"My campaign manager woke me up this morning with the best news — I’m polling at 6% in the early primary states, neck and neck with Kamala Harris and Pete Buttigieg. I wouldn’t be here without you. Let’s keep up the momentum, team!

Add your name today to keep up the momentum.",2019-08-14T20:31:35+0000,Cory 2020,0,99,1000,4999,0.01863,Alabama,0.007894,Utah,0.025576,North Carolina,0.001895,North Dakota,0.043259,Ohio,0.007262,Oklahoma,0.041048,Pennsylvania,0.004736,Rhode Island,0.015156,South Carolina,0.001579,South Dakota,0.017682,Tennessee,0.07736,Texas,0.001263,Vermont,0.00821,New Mexico,0.029997,Washington,0.003158,West Virginia,0.02084,Wisconsin,0.002526,Wyoming,0.028418,Georgia,0.010736,Kentucky,0.016419,Maryland,0.021156,Massachusetts,0.020524,Oregon,0.016104,Minnesota,0.060941,New York,0.02305,New Jersey,0.003473,Alaska,0.052416,Illinois,0.017682,Arizona,0.00821,Arkansas,0.126934,California,0.013893,Colorado,0.006947,Connecticut,0.001263,Delaware,0.006631,"Washington, District of Columbia",0.049258,Florida,0.00221,Hawaii,0.006947,Idaho,0.019893,Indiana,0.005052,New Hampshire,0.012314,Iowa,0.009788,Kansas,0.013262,Louisiana,0.00221,Maine,0.03947,Michigan,0.013578,Mississippi,0.021471,Missouri,0.00221,Montana,0.007262,Nebraska,0.012946,Nevada,0.019261,Virginia
